id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;subtensao_manhã;sobretensao_manhã;subtensao_tarde;sobretensao_tarde;subtensao_noite;sobretensao_noite;subtensao_madrugada;sobretensao_madrugada;subtensao_bess_carga;sobretensao_bess_carga;subtensao_bess_pós_carga_pré_descarga;sobretensao_bess_pós_carga_pré_descarga;subtensao_bess_descarga;sobretensao_bess_descarga;subtensao_bess_fora_de_operacao;sobretensao_bess_fora_de_operacao;horas_com_erro_max_control;horas_com_voltvar_ativo;pen_pct
218;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
219;ceu_aberto;5;884,5;5;309,57000000000005;1;7;1;7;2;0;2;0;1;7;1;5;1;0;2;7;0;19;50
220;ceu_aberto;5;884,51;5;309,58;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;7;0;19;50
221;nublado;5;884,5;5;309,59;1;4;1;6;2;0;2;0;1;6;1;4;1;0;2;2;0;21;50
222;ceu_aberto;5;884,49;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
223;nublado;5;884,5;5;309,57;1;7;1;0;2;0;2;0;1;6;1;0;1;0;2;7;0;21;50
224;ceu_aberto;5;884,5;5;309,57;1;7;1;7;2;0;2;0;1;7;1;6;1;0;2;7;0;19;50
225;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;2;1;6;1;6;1;0;2;8;0;24;50
226;nublado;5;884,49;5;309,58;1;6;1;0;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
227;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
228;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
229;parcialmente_nublado;5;884,49;5;309,57;1;6;1;0;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
230;ceu_aberto;5;884,49;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
231;parcialmente_nublado;5;884,49;5;309,57;1;7;1;6;2;0;2;2;1;6;1;0;1;0;2;9;0;24;50
232;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;7;0;19;50
233;ceu_aberto;5;884,51;5;309,57000000000005;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
234;ceu_aberto;5;884,49;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
235;parcialmente_nublado;5;884,49;5;309,57;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;7;0;24;50
236;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;2;1;0;2;6;0;24;50
237;nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
238;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;24;50
239;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;2;1;6;1;5;1;0;2;8;0;24;50
240;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
241;ceu_aberto;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
242;parcialmente_nublado;5;884,49;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
243;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
244;ceu_aberto;5;884,49;5;309,58;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
245;ceu_aberto;5;884,49;5;309,58000000000004;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
246;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
247;parcialmente_nublado;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;7;1;0;1;0;2;6;0;24;50
248;parcialmente_nublado;5;884,51;5;309,59000000000003;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
249;parcialmente_nublado;5;884,49;5;309,57;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
250;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;2;1;6;1;6;1;0;2;8;0;24;50
251;nublado;5;884,49;5;309,58;1;7;2;6;2;0;2;0;2;6;1;0;1;0;2;7;0;21;50
252;ceu_aberto;5;884,5;5;309,55999999999995;1;7;1;6;2;0;2;0;1;7;1;5;1;0;2;6;0;19;50
253;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
254;parcialmente_nublado;5;884,5;5;309,58000000000004;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;24;50
255;parcialmente_nublado;5;884,49;5;309,59000000000003;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
256;parcialmente_nublado;5;884,5;5;309,58;1;7;1;5;2;0;2;2;1;7;1;0;1;0;2;8;0;24;50
257;parcialmente_nublado;5;884,51;5;309,58;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
258;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
259;nublado;5;884,49;5;309,58;1;6;1;0;2;0;2;0;1;5;1;0;1;0;2;6;0;21;50
260;parcialmente_nublado;5;884,51;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;2;0;24;50
261;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
262;ceu_aberto;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
263;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
264;parcialmente_nublado;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;3;1;0;2;7;0;24;50
265;ceu_aberto;5;884,48;5;309,58;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;7;0;19;50
266;ceu_aberto;5;884,51;5;309,58000000000004;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
267;nublado;5;884,5;5;309,58000000000004;1;6;1;0;2;0;2;0;1;5;1;0;1;0;2;6;0;21;50
268;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
269;parcialmente_nublado;5;884,49;5;309,58;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
270;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
271;parcialmente_nublado;5;884,49;5;309,57000000000005;1;6;1;6;2;0;2;2;1;6;1;6;1;0;2;8;0;24;50
272;ceu_aberto;5;884,5;5;309,57000000000005;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
273;ceu_aberto;5;884,49;5;309,58;1;7;1;6;2;0;2;0;1;7;1;2;1;0;2;7;0;19;50
274;ceu_aberto;5;884,5;5;309,58;1;8;1;6;2;0;2;0;1;6;1;5;1;0;2;8;0;19;50
275;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
276;ceu_aberto;5;884,49;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
277;nublado;5;884,5;5;309,58000000000004;1;6;1;5;2;0;2;0;1;5;1;0;1;0;2;6;0;21;50
278;ceu_aberto;5;884,49;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
279;ceu_aberto;5;884,49;5;309,57000000000005;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
280;ceu_aberto;5;884,51;5;309,59;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
281;parcialmente_nublado;5;884,51;5;309,5799999999999;1;7;1;6;2;0;2;2;1;6;1;0;1;0;2;9;0;24;50
282;ceu_aberto;5;884,5;5;309,59000000000003;1;8;1;6;2;0;2;0;1;7;1;6;1;0;2;8;0;19;50
283;nublado;5;884,5;5;309,58000000000004;1;6;1;5;2;0;2;0;1;5;1;5;1;0;2;6;0;21;50
284;ceu_aberto;5;884,49;5;309,57;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;6;0;19;50
285;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
286;ceu_aberto;5;884,5;5;309,56;1;9;1;6;2;0;2;0;1;6;1;5;1;0;2;9;0;19;50
287;parcialmente_nublado;5;884,5;5;309,58000000000004;1;6;1;6;2;0;2;2;1;6;1;6;1;0;2;8;0;24;50
288;ceu_aberto;5;884,5;5;309,57000000000005;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
289;ceu_aberto;5;884,49;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
290;ceu_aberto;5;884,5;5;309,58;1;9;1;6;2;0;2;0;1;6;1;4;1;0;2;9;0;19;50
291;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
292;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
293;nublado;5;884,5;5;309,56;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
294;parcialmente_nublado;5;884,5;5;309,58;1;8;1;5;2;0;2;0;1;6;1;0;1;0;2;8;0;24;50
295;ceu_aberto;5;884,5;5;309,57;1;8;1;6;2;0;2;0;1;6;1;6;1;0;2;8;0;19;50
296;ceu_aberto;5;884,5;5;309,57000000000005;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;6;0;19;50
297;ceu_aberto;5;884,49;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
298;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
299;nublado;5;884,51;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
300;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
301;parcialmente_nublado;5;884,48;5;309,57;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
302;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
303;ceu_aberto;5;884,49;5;309,58000000000004;1;8;1;6;2;0;2;0;1;6;1;6;1;0;2;8;0;19;50
304;ceu_aberto;5;884,5;5;309,56;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;19;50
305;parcialmente_nublado;5;884,51;5;309,58;1;6;1;6;2;0;2;2;1;6;1;5;1;0;2;8;0;24;50
306;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
307;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
308;ceu_aberto;5;884,49;5;309,57000000000005;1;8;1;7;2;0;2;0;1;7;1;5;1;0;2;8;0;19;50
309;parcialmente_nublado;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;0;1;0;2;7;0;24;50
310;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
311;parcialmente_nublado;5;884,5;5;309,58000000000004;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
312;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;24;50
313;nublado;5;884,51;5;309,58;1;5;1;6;2;0;2;0;1;6;1;0;1;0;2;0;0;21;50
314;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
315;parcialmente_nublado;5;884,5;5;309,57;1;8;1;6;2;0;2;0;1;6;1;0;1;0;2;8;0;24;50
316;ceu_aberto;5;884,49;5;309,58;1;8;1;6;2;0;2;0;1;6;1;6;1;0;2;8;0;19;50
317;parcialmente_nublado;5;884,51;5;309,57;1;8;1;6;2;0;2;0;1;6;1;0;1;0;2;8;0;24;50
318;ceu_aberto;5;884,5;5;309,57;1;7;1;7;2;0;2;0;1;7;1;6;1;0;2;7;0;19;50
319;ceu_aberto;5;884,49;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
320;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
321;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
322;ceu_aberto;5;884,52;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
323;parcialmente_nublado;5;884,5;5;309,57;1;6;1;5;2;0;2;0;1;6;1;5;1;0;2;6;0;24;50
324;ceu_aberto;5;884,51;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
325;parcialmente_nublado;5;884,5;5;309,57;1;6;1;3;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
326;parcialmente_nublado;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;0;1;0;2;7;0;24;50
327;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
328;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
329;nublado;5;884,5;5;309,57;1;6;1;0;2;0;2;0;1;0;1;0;1;0;2;6;0;21;50
330;parcialmente_nublado;5;884,49;5;309,58;1;6;1;6;2;0;2;2;1;6;1;5;1;0;2;8;0;24;50
331;ceu_aberto;5;884,49;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
332;ceu_aberto;5;884,5;5;309,58000000000004;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;19;50
333;parcialmente_nublado;5;884,5;5;309,58000000000004;1;6;1;6;2;0;2;2;1;6;1;5;1;0;2;8;0;24;50
334;ceu_aberto;5;884,49;5;309,58000000000004;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
335;nublado;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;0;1;0;2;7;0;21;50
336;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
337;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
338;parcialmente_nublado;5;884,5;5;309,58;1;6;1;7;2;0;2;2;1;7;1;6;1;0;2;8;0;24;50
339;nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;0;1;6;1;0;2;6;0;21;50
340;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;19;50
341;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
342;parcialmente_nublado;5;884,5;5;309,57000000000005;1;7;1;6;2;0;2;0;1;7;1;0;1;0;2;6;0;24;50
343;ceu_aberto;5;884,49;5;309,58;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;6;0;19;50
344;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
345;ceu_aberto;5;884,51;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
346;ceu_aberto;5;884,5;5;309,57;1;7;1;7;2;0;2;0;1;7;1;5;1;0;2;7;0;19;50
347;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
348;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
349;nublado;5;884,49;5;309,57000000000005;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
350;parcialmente_nublado;5;884,5;5;309,57000000000005;1;7;1;6;2;0;2;2;1;6;1;0;1;0;2;9;0;24;50
351;parcialmente_nublado;5;884,51;5;309,58000000000004;1;7;1;5;2;0;2;2;1;6;1;0;1;0;2;9;0;24;50
352;parcialmente_nublado;5;884,5;5;309,58000000000004;1;8;1;6;2;0;2;0;1;6;1;5;1;0;2;8;0;24;50
353;ceu_aberto;5;884,49;5;309,57;1;7;1;6;2;0;2;0;1;7;1;5;1;0;2;6;0;19;50
354;nublado;5;884,5;5;309,58;1;6;1;0;2;0;2;0;1;3;1;0;1;0;2;6;0;21;50
355;ceu_aberto;5;884,51;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
356;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
357;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
358;ceu_aberto;5;884,51;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
359;nublado;5;884,5;5;309,57000000000005;1;6;1;0;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
360;parcialmente_nublado;5;884,51;5;309,58;1;6;1;6;2;0;2;2;1;6;1;2;1;0;2;8;0;24;50
361;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
362;parcialmente_nublado;5;884,51;5;309,57000000000005;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;24;50
363;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
364;parcialmente_nublado;5;884,5;5;309,57;1;6;1;5;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
365;parcialmente_nublado;5;884,51;5;309,57000000000005;1;6;1;6;2;0;2;2;1;6;1;3;1;0;2;8;0;24;50
366;ceu_aberto;5;884,49;5;309,57;1;7;1;7;2;0;2;0;1;7;1;5;1;0;2;7;0;19;50
367;ceu_aberto;5;884,5;5;309,59;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
368;nublado;5;884,5;5;309,57;1;6;1;0;2;0;2;0;1;0;1;0;1;0;2;6;0;21;50
369;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;7;0;19;50
370;parcialmente_nublado;5;884,5;5;309,57;1;6;1;5;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
371;ceu_aberto;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
372;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;4;1;0;2;7;0;19;50
373;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;1;1;6;1;3;1;0;2;7;0;24;50
374;ceu_aberto;5;884,51;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
375;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
376;parcialmente_nublado;5;884,5;5;309,57000000000005;1;7;1;5;2;0;2;0;1;6;1;0;1;0;2;7;0;24;50
377;ceu_aberto;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
378;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
379;ceu_aberto;5;884,51;5;309,57;1;8;1;6;2;0;2;0;1;6;1;6;1;0;2;8;0;19;50
380;parcialmente_nublado;5;884,49;5;309,58000000000004;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
381;ceu_aberto;5;884,5;5;309,59;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
382;ceu_aberto;5;884,5;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
383;ceu_aberto;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
384;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
385;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
386;ceu_aberto;5;884,49;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
387;parcialmente_nublado;5;884,51;5;309,58;1;6;1;6;2;0;2;0;1;6;1;1;1;0;2;6;0;24;50
388;parcialmente_nublado;5;884,5;5;309,58;1;8;1;6;2;0;2;0;1;6;1;0;1;0;2;8;0;24;50
389;ceu_aberto;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;0;1;0;2;7;0;19;50
390;parcialmente_nublado;5;884,5;5;309,58000000000004;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
391;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
392;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;6;0;19;50
393;ceu_aberto;5;884,49;5;309,57;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
394;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
395;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;7;1;5;1;0;2;6;0;19;50
396;ceu_aberto;5;884,49;5;309,56;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
397;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;24;50
398;nublado;5;884,5;5;309,57;1;6;1;0;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
399;ceu_aberto;5;884,5;5;309,56;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
400;parcialmente_nublado;5;884,49;5;309,58000000000004;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
401;parcialmente_nublado;5;884,49;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
402;ceu_aberto;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
403;ceu_aberto;5;884,49;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
404;ceu_aberto;5;884,5;5;309,59;1;8;1;6;2;0;2;0;1;6;1;3;1;0;2;8;0;19;50
405;ceu_aberto;5;884,49;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
406;nublado;5;884,5;5;309,59000000000003;1;6;1;4;2;0;2;0;1;0;1;4;1;0;2;6;0;21;50
407;parcialmente_nublado;5;884,5;5;309,57;1;6;1;6;2;0;2;2;1;6;1;3;1;0;2;8;0;24;50
408;ceu_aberto;5;884,52;5;309,56999999999994;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
409;nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;21;50
410;ceu_aberto;5;884,49;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
411;ceu_aberto;5;884,49;5;309,58;1;6;1;6;2;0;2;0;1;6;1;5;1;0;2;6;0;19;50
412;ceu_aberto;5;884,5;5;309,56;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
413;ceu_aberto;5;884,51;5;309,57000000000005;1;8;1;6;2;0;2;0;1;6;1;6;1;0;2;8;0;19;50
414;nublado;5;884,5;5;309,56;1;6;1;5;2;0;2;0;1;5;1;0;1;0;2;6;0;21;50
415;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
416;parcialmente_nublado;5;884,51;5;309,57;1;6;1;6;2;0;2;2;1;6;1;5;1;0;2;8;0;24;50
417;ceu_aberto;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
418;parcialmente_nublado;5;884,5;5;309,56;1;6;1;5;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
419;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
420;parcialmente_nublado;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
421;ceu_aberto;5;884,51;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
422;parcialmente_nublado;5;884,51;5;309,57000000000005;1;7;1;4;2;0;2;0;1;6;1;0;1;0;2;7;0;24;50
423;parcialmente_nublado;5;884,5;5;309,57000000000005;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
424;parcialmente_nublado;5;884,51;5;309,57000000000005;1;6;1;6;2;0;2;0;1;6;1;0;1;0;2;6;0;24;50
425;ceu_aberto;5;884,49;5;309,56;1;7;1;6;2;0;2;0;1;7;1;6;1;0;2;6;0;19;50
426;ceu_aberto;5;884,5;5;309,58;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
427;nublado;5;884,49;5;309,57;1;6;1;6;2;0;2;0;1;6;1;3;1;0;2;6;0;21;50
428;parcialmente_nublado;5;884,51;5;309,57;1;6;1;5;2;0;2;2;1;6;1;3;1;0;2;8;0;24;50
429;ceu_aberto;5;884,5;5;309,57000000000005;1;8;1;6;2;0;2;0;1;6;1;5;1;0;2;8;0;19;50
430;ceu_aberto;5;884,51;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
431;ceu_aberto;5;884,49;5;309,57000000000005;1;8;1;6;2;0;2;0;1;6;1;6;1;0;2;8;0;19;50
432;ceu_aberto;5;884,51;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
433;ceu_aberto;5;884,5;5;309,57;1;7;1;6;2;0;2;0;1;6;1;5;1;0;2;7;0;19;50
434;ceu_aberto;5;884,51;5;309,57;1;6;1;7;2;0;2;0;1;7;1;5;1;0;2;6;0;19;50
435;parcialmente_nublado;5;884,5;5;309,59;1;7;1;6;2;0;2;2;1;6;1;0;1;0;2;9;0;24;50
436;parcialmente_nublado;5;884,5;5;309,58;1;7;1;6;2;0;2;2;1;6;1;0;1;0;2;9;0;24;50
437;ceu_aberto;5;884,5;5;309,58000000000004;1;7;1;6;2;0;2;0;1;6;1;6;1;0;2;7;0;19;50
438;ceu_aberto;5;884,5;5;309,58;1;6;1;6;2;0;2;0;1;6;1;6;1;0;2;6;0;19;50
439;parcialmente_nublado;5;884,49;5;309,58;1;6;1;6;2;0;2;2;1;6;1;0;1;0;2;8;0;24;50
440;parcialmente_nublado;5;884,51;5;309,57000000000005;1;6;1;6;2;0;2;2;1;6;1;1;1;0;2;8;0;24;50
