id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
112;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0132;0,0901;0,2572;0,4209;0,5099;0,7118;0,7112;0,7519;0,5537;0,5906;0,3961;0,191;0,0551;0,0037;0,0;0,0002;0,0019;0,0013;0,0019
113;parcialmente_nublado;0,0008;0,001;0,0012;0,0008;0,0008;0,0042;0,0547;0,1671;0,3689;0,6195;0,6938;0,7604;0,8508;0,9628;0,5264;0,3742;0,1754;0,0636;0,0062;0,0008;0,0005;0,0003;0,0005;0,0004
114;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0128;0,0681;0,2785;0,443;0,4793;0,6956;0,7198;0,7501;0,6699;0,5545;0,3315;0,1903;0,0573;0,0042;0,0;0,0002;0,0015;0,0015;0,0017
115;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0136;0,0721;0,2775;0,3739;0,4847;0,7673;0,6632;0,4714;0,5324;0,6195;0,337;0,1756;0,0664;0,0045;0,0;0,0002;0,0013;0,0016;0,0017
116;parcialmente_nublado;0,0012;0,001;0,0011;0,0012;0,0008;0,0044;0,0475;0,1801;0,3632;0,6273;0,8028;0,7035;1,0;0,7151;0,491;0,3286;0,1629;0,0505;0,0052;0,0008;0,0006;0,0004;0,0003;0,0004
117;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0423;0,2103;0,4903;0,5028;0,9027;0,8689;1,0;0,7829;0,7955;0,556;0,224;0,0429;0,0017;0,0003;0,0;0,0;0,0;0,0001
118;parcialmente_nublado;0,001;0,001;0,0011;0,0014;0,0007;0,004;0,0568;0,2009;0,373;0,6391;0,8854;0,7999;0,8246;0,7288;0,5633;0,3951;0,2551;0,0503;0,0055;0,0008;0,0006;0,0004;0,0003;0,0003
119;parcialmente_nublado;0,0009;0,0009;0,001;0,001;0,0009;0,0039;0,0519;0,1932;0,2841;0,6814;0,9002;0,6722;0,8771;0,8711;0,5954;0,3801;0,2225;0,0464;0,0064;0,001;0,0005;0,0003;0,0004;0,0005
120;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0116;0,1017;0,2288;0,3939;0,5296;0,6007;0,6718;0,6987;0,4599;0,4417;0,3495;0,2069;0,0603;0,0045;0,0;0,0002;0,0016;0,0011;0,0021
121;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0412;0,2236;0,4306;0,6723;0,9343;0,9837;0,9725;0,8932;0,8013;0,5961;0,2223;0,0543;0,0026;0,0003;0,0;0,0;0,0;0,0001
122;parcialmente_nublado;0,0012;0,001;0,0011;0,001;0,0009;0,0036;0,0449;0,209;0,3814;0,6138;0,8421;0,8945;0,8017;0,7542;0,7485;0,3699;0,1746;0,0578;0,0061;0,0007;0,0007;0,0004;0,0005;0,0004
123;parcialmente_nublado;0,0009;0,0007;0,0013;0,0009;0,0008;0,004;0,0594;0,1699;0,5058;0,6639;0,7462;0,8003;0,7384;0,7401;0,5393;0,4221;0,1614;0,0539;0,0049;0,0009;0,0005;0,0004;0,0004;0,0003
124;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0127;0,0961;0,2158;0,4427;0,4683;0,5875;0,6668;0,5373;0,6279;0,4263;0,4096;0,1447;0,0595;0,0038;0,0;0,0002;0,0018;0,0019;0,0016
125;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0123;0,0989;0,2229;0,4104;0,5175;0,6897;0,6418;0,6845;0,6498;0,3308;0,3473;0,1645;0,0483;0,004;0,0;0,0002;0,0017;0,0015;0,002
126;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0448;0,1766;0,5197;0,6772;0,8644;0,9682;1,0;0,8699;0,717;0,588;0,2495;0,0383;0,0019;0,0003;0,0;0,0;0,0;0,0001
127;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,041;0,2068;0,3434;0,6008;0,9507;0,9244;0,813;0,8306;0,7406;0,4367;0,2253;0,0468;0,0019;0,0003;0,0;0,0;0,0;0,0001
128;parcialmente_nublado;0,0011;0,0009;0,0012;0,0013;0,0007;0,005;0,0617;0,1807;0,4447;0,6334;0,6839;0,7959;0,8861;0,7932;0,5352;0,4272;0,158;0,0617;0,0042;0,0009;0,0006;0,0005;0,0004;0,0004
129;parcialmente_nublado;0,0012;0,001;0,0012;0,001;0,0008;0,0042;0,0513;0,1928;0,3158;0,6446;0,7954;0,9402;0,8409;0,6552;0,4542;0,319;0,178;0,05;0,0056;0,0009;0,0006;0,0004;0,0004;0,0005
130;parcialmente_nublado;0,0008;0,0006;0,0009;0,001;0,0008;0,0038;0,0557;0,1689;0,3931;0,655;0,8161;0,6834;0,9866;0,7509;0,5789;0,3838;0,1772;0,0574;0,0046;0,0008;0,0006;0,0004;0,0005;0,0004
131;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0609;0,2433;0,4272;0,5832;0,7058;0,8586;0,9389;0,7535;0,7557;0,4471;0,2932;0,045;0,0021;0,0003;0,0;0,0;0,0;0,0001
132;parcialmente_nublado;0,0011;0,001;0,001;0,0011;0,0008;0,0052;0,0558;0,1904;0,3785;0,6018;0,7379;0,9426;0,8657;0,854;0,4631;0,4347;0,1939;0,0481;0,0048;0,0008;0,0006;0,0003;0,0004;0,0004
133;parcialmente_nublado;0,0009;0,0009;0,0011;0,0012;0,0008;0,0041;0,0578;0,2091;0,4579;0,565;0,6712;0,7784;0,7156;0,6599;0,4697;0,3181;0,1957;0,0495;0,0057;0,0008;0,0005;0,0004;0,0004;0,0004
134;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0133;0,1062;0,1831;0,4381;0,454;0,6392;0,7302;0,5418;0,5577;0,495;0,2552;0,2293;0,0631;0,0041;0,0;0,0002;0,0017;0,0016;0,002
135;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0474;0,2346;0,4299;0,5651;1,0;0,9691;1,0;0,8285;0,8122;0,5239;0,2469;0,0438;0,002;0,0003;0,0;0,0;0,0;0,0001
136;parcialmente_nublado;0,001;0,0008;0,0012;0,001;0,0005;0,0046;0,0509;0,2071;0,4003;0,4598;0,8046;0,8191;0,7422;0,5655;0,5688;0,3428;0,1518;0,0543;0,0058;0,0008;0,0006;0,0004;0,0004;0,0004
137;parcialmente_nublado;0,0011;0,0009;0,0011;0,0011;0,0009;0,0039;0,058;0,1707;0,3901;0,5631;0,7591;0,8685;0,9521;0,6536;0,5404;0,4147;0,1868;0,052;0,0057;0,0007;0,0006;0,0004;0,0004;0,0004
138;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0142;0,0712;0,2772;0,4657;0,5288;0,5911;0,6967;0,6738;0,5594;0,5099;0,329;0,1681;0,0513;0,0042;0,0;0,0002;0,0014;0,0019;0,0017
139;parcialmente_nublado;0,0011;0,001;0,0011;0,0009;0,0009;0,0034;0,0439;0,1692;0,3487;0,5493;0,7744;0,8011;0,9277;0,7043;0,6568;0,4036;0,1684;0,0492;0,0045;0,0009;0,0006;0,0004;0,0003;0,0004
140;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0115;0,0839;0,2043;0,4208;0,6177;0,6152;0,8083;0,6749;0,486;0,4778;0,3343;0,1827;0,0446;0,0045;0,0;0,0002;0,0015;0,0014;0,0017
141;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0114;0,0859;0,2793;0,3741;0,4276;0,7324;0,8139;0,5557;0,5151;0,4646;0,4009;0,169;0,04;0,0043;0,0;0,0002;0,0015;0,0017;0,002
142;parcialmente_nublado;0,0009;0,0007;0,0011;0,0011;0,0007;0,0046;0,0503;0,1768;0,3709;0,6398;0,7967;0,7974;0,9356;0,8684;0,3693;0,3489;0,1848;0,0478;0,005;0,0008;0,0006;0,0005;0,0005;0,0003
143;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,05;0,1827;0,441;0,7395;0,7679;0,946;1,0;1,0;0,8273;0,5482;0,2523;0,0504;0,0019;0,0003;0,0;0,0;0,0;0,0001
144;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,0898;0,2888;0,3998;0,5467;0,6509;0,7778;0,5934;0,6532;0,4548;0,3564;0,1894;0,0428;0,0035;0,0;0,0002;0,0015;0,0017;0,0014
145;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0464;0,2202;0,4749;0,617;0,8512;1,0;1,0;0,9293;0,8045;0,4463;0,2177;0,0466;0,0021;0,0003;0,0;0,0;0,0;0,0001
146;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0369;0,2365;0,5248;0,7148;0,891;1,0;0,9843;0,992;0,6178;0,5426;0,2079;0,0425;0,0021;0,0004;0,0;0,0;0,0;0,0001
147;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0402;0,2188;0,4117;0,8023;0,9777;1,0;0,8201;0,7877;0,6455;0,5917;0,2411;0,0456;0,0016;0,0003;0,0;0,0;0,0;0,0001
148;parcialmente_nublado;0,0012;0,001;0,0012;0,0012;0,0007;0,0046;0,0608;0,214;0,3658;0,6346;0,776;0,8677;0,9336;0,7831;0,7061;0,3104;0,1889;0,0553;0,0061;0,0008;0,0006;0,0004;0,0004;0,0003
149;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0434;0,2121;0,4937;0,5627;0,8887;1,0;0,9168;0,9474;0,6677;0,4949;0,2226;0,0502;0,0025;0,0003;0,0;0,0;0,0;0,0001
150;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0541;0,178;0,4421;0,8036;0,8074;0,8033;0,9706;0,8187;0,7243;0,6069;0,2437;0,0424;0,0021;0,0003;0,0;0,0;0,0;0,0001
