id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
112;parcialmente_nublado;0,0012;0,0006;0,0012;0,001;0,0007;0,0042;0,0489;0,1735;0,4065;0,788;0,7487;0,7899;0,9819;0,7034;0,7067;0,4108;0,1964;0,0502;0,0052;0,0007;0,0006;0,0004;0,0004;0,0005
113;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,0809;0,2918;0,3566;0,5135;0,8145;0,6292;0,8188;0,6117;0,5236;0,3052;0,1946;0,0547;0,0039;0,0;0,0002;0,0013;0,0019;0,0023
114;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0122;0,082;0,2669;0,34;0,496;0,6094;0,7978;0,5612;0,6737;0,4765;0,3939;0,2094;0,0415;0,0045;0,0;0,0002;0,0011;0,0014;0,0016
115;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0146;0,0823;0,2901;0,3688;0,5106;0,8008;0,753;0,7464;0,6253;0,5193;0,3406;0,1901;0,0519;0,0039;0,0;0,0002;0,0015;0,0016;0,0016
116;parcialmente_nublado;0,0009;0,0009;0,0012;0,0011;0,0008;0,0047;0,065;0,2118;0,5082;0,6946;0,7289;0,9132;0,835;0,6927;0,6809;0,3947;0,1769;0,0592;0,0052;0,0009;0,0007;0,0005;0,0003;0,0005
117;parcialmente_nublado;0,0008;0,0008;0,0011;0,0014;0,0007;0,0043;0,0531;0,1776;0,4034;0,6546;0,7344;0,8988;0,9199;0,6188;0,5711;0,4039;0,1622;0,0446;0,005;0,0006;0,0005;0,0003;0,0004;0,0004
118;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0105;0,0753;0,2668;0,5031;0,5053;0,7662;0,6686;0,6265;0,5971;0,5251;0,2927;0,2215;0,0554;0,004;0,0;0,0002;0,0018;0,0018;0,0018
119;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0132;0,0888;0,2961;0,3652;0,4767;0,6415;0,7335;0,6272;0,5344;0,4007;0,2754;0,2345;0,0689;0,0037;0,0;0,0002;0,0015;0,0019;0,0017
120;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0123;0,0744;0,2805;0,3785;0,5979;0,703;0,6348;0,5295;0,6601;0,3986;0,4111;0,1943;0,0537;0,0042;0,0;0,0002;0,0017;0,0014;0,0019
121;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,04;0,2103;0,4154;0,5941;1,0;1,0;1,0;0,8968;0,8926;0,4639;0,2284;0,0439;0,0021;0,0004;0,0;0,0;0,0;0,0001
122;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,05;0,198;0,3699;0,6943;0,9783;0,9431;0,9241;1,0;0,5287;0,5267;0,2615;0,0403;0,0016;0,0003;0,0;0,0;0,0;0,0001
123;parcialmente_nublado;0,001;0,0009;0,001;0,0012;0,0007;0,0041;0,0569;0,1301;0,343;0,625;0,7163;0,9699;0,9706;0,7365;0,6129;0,3739;0,2015;0,0569;0,0061;0,0007;0,0006;0,0004;0,0004;0,0003
124;parcialmente_nublado;0,0009;0,0007;0,0009;0,0012;0,0009;0,0049;0,0485;0,1696;0,3919;0,4917;0,722;0,9048;0,9154;0,734;0,7062;0,4202;0,2076;0,0604;0,0049;0,0007;0,0006;0,0004;0,0004;0,0005
125;parcialmente_nublado;0,0009;0,001;0,0012;0,001;0,0008;0,0042;0,0473;0,1695;0,3902;0,6789;0,7261;0,919;0,8132;0,7295;0,6368;0,3288;0,2248;0,0538;0,0054;0,0007;0,0004;0,0005;0,0004;0,0004
126;parcialmente_nublado;0,0012;0,0008;0,001;0,0012;0,0009;0,0044;0,0484;0,1707;0,377;0,7475;0,7866;0,7683;0,7031;0,8073;0,4649;0,4188;0,2211;0,065;0,0053;0,0008;0,0006;0,0004;0,0005;0,0004
127;parcialmente_nublado;0,001;0,001;0,001;0,0011;0,0006;0,0039;0,0521;0,1908;0,3947;0,6304;0,7244;0,913;1,0;0,7887;0,611;0,3173;0,1886;0,0522;0,004;0,0008;0,0006;0,0004;0,0004;0,0005
128;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0404;0,1892;0,4501;0,5905;0,8955;1,0;1,0;0,9327;0,8172;0,5578;0,1947;0,0494;0,0024;0,0003;0,0;0,0;0,0;0,0001
129;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0127;0,0801;0,2629;0,4832;0,5105;0,5305;0,6361;0,7514;0,6134;0,462;0,3306;0,2092;0,0599;0,0029;0,0;0,0002;0,0016;0,0014;0,002
130;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,0806;0,2405;0,3939;0,5536;0,6117;0,552;0,7496;0,8127;0,4692;0,3282;0,1738;0,0543;0,0046;0,0;0,0002;0,0016;0,0014;0,0015
131;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,045;0,2305;0,5396;0,6594;0,8718;1,0;0,9433;0,9712;0,6066;0,5578;0,2371;0,0475;0,0023;0,0004;0,0;0,0;0,0;0,0001
132;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0037;0,0373;0,2002;0,4868;0,689;0,974;1,0;0,9747;0,8819;0,7449;0,5497;0,2349;0,048;0,0018;0,0003;0,0;0,0;0,0;0,0001
133;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0483;0,2107;0,4883;0,5117;0,9974;0,7514;0,9974;0,8411;0,5197;0,6028;0,2571;0,0448;0,0022;0,0002;0,0;0,0;0,0;0,0001
134;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0456;0,2211;0,3418;0,6803;0,9507;1,0;0,893;1,0;0,6004;0,4164;0,2048;0,0449;0,0021;0,0003;0,0;0,0;0,0;0,0001
135;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0098;0,0986;0,266;0,4146;0,5511;0,6916;0,7953;0,5292;0,5971;0,4195;0,36;0,2116;0,0627;0,0039;0,0;0,0002;0,0013;0,0015;0,0016
136;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0447;0,2041;0,3493;0,6671;0,8401;0,9158;1,0;0,7698;0,813;0,5182;0,277;0,0394;0,0023;0,0003;0,0;0,0;0,0;0,0001
137;parcialmente_nublado;0,0008;0,0011;0,0012;0,001;0,0009;0,004;0,0482;0,1814;0,3924;0,6533;0,9004;0,9914;0,742;0,7804;0,6273;0,3996;0,189;0,0485;0,0053;0,0009;0,0005;0,0004;0,0004;0,0004
138;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0135;0,0842;0,2027;0,4259;0,6095;0,6992;0,643;0,5367;0,6629;0,5059;0,3559;0,1717;0,0591;0,0037;0,0;0,0002;0,0017;0,0018;0,0021
139;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0095;0,098;0,2361;0,4539;0,6048;0,6027;0,7955;0,6237;0,4417;0,4611;0,3608;0,1945;0,0521;0,0039;0,0;0,0002;0,0016;0,0015;0,0016
140;parcialmente_nublado;0,001;0,0009;0,001;0,0011;0,0009;0,0046;0,0559;0,2278;0,3523;0,569;0,751;0,8054;0,8931;0,8108;0,5522;0,4174;0,2036;0,0537;0,0056;0,0008;0,0006;0,0005;0,0004;0,0004
141;parcialmente_nublado;0,001;0,0011;0,001;0,0011;0,0008;0,0041;0,0573;0,1973;0,4106;0,5646;0,6885;0,8331;0,9243;0,864;0,5734;0,335;0,1701;0,0592;0,0049;0,0009;0,0006;0,0003;0,0004;0,0003
142;parcialmente_nublado;0,0012;0,001;0,0014;0,0013;0,0007;0,0038;0,055;0,1941;0,4545;0,5536;0,6475;0,8446;0,7035;0,6702;0,5113;0,3984;0,1756;0,0455;0,006;0,0007;0,0006;0,0004;0,0004;0,0004
143;parcialmente_nublado;0,001;0,0008;0,0011;0,001;0,0008;0,0035;0,0423;0,2113;0,4677;0,806;0,76;0,7756;0,7232;0,625;0,7045;0,4163;0,1502;0,0574;0,0048;0,0005;0,0005;0,0004;0,0004;0,0004
144;parcialmente_nublado;0,0012;0,0009;0,0012;0,0011;0,001;0,0044;0,0551;0,1936;0,3152;0,5964;0,6438;0,9857;0,9486;0,7387;0,5228;0,3738;0,1853;0,0559;0,005;0,0008;0,0006;0,0004;0,0004;0,0004
145;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0023;0,0421;0,2092;0,3929;0,6313;0,901;1,0;0,9931;0,839;0,6001;0,4463;0,2786;0,0418;0,0018;0,0002;0,0;0,0;0,0;0,0001
146;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0121;0,0855;0,2628;0,4556;0,5772;0,7561;0,5575;0,7208;0,6799;0,4963;0,38;0,1791;0,0534;0,0044;0,0;0,0002;0,0017;0,0015;0,0019
147;parcialmente_nublado;0,0011;0,0007;0,0012;0,001;0,0008;0,0044;0,0476;0,1493;0,4378;0,562;0,7069;0,9365;0,8745;0,6052;0,6959;0,3583;0,1994;0,052;0,0047;0,0007;0,0005;0,0004;0,0004;0,0004
148;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0402;0,2072;0,5119;0,7255;0,9271;0,9865;0,9204;0,7418;0,6636;0,5098;0,1867;0,0451;0,0022;0,0003;0,0;0,0;0,0;0,0001
149;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0442;0,2467;0,4656;0,6465;0,8376;1,0;0,8807;0,8255;0,7117;0,5279;0,1973;0,0462;0,0017;0,0003;0,0;0,0;0,0;0,0001
150;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0361;0,1976;0,4548;0,5014;0,7348;1,0;0,9367;0,8657;0,8077;0,4874;0,2378;0,0461;0,0017;0,0003;0,0;0,0;0,0;0,0001
