id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;subtensao_manhã;sobretensao_manhã;subtensao_tarde;sobretensao_tarde;subtensao_noite;sobretensao_noite;subtensao_madrugada;sobretensao_madrugada;subtensao_bess_carga;sobretensao_bess_carga;subtensao_bess_pós_carga_pré_descarga;sobretensao_bess_pós_carga_pré_descarga;subtensao_bess_descarga;sobretensao_bess_descarga;subtensao_bess_fora_de_operacao;sobretensao_bess_fora_de_operacao;horas_com_erro_max_control;horas_com_voltvar_ativo;pen_pct
220;ceu_aberto;5;1592,1;5;557,24;8;7;8;7;2;6;2;0;8;7;1;7;1;6;2;7;0;19;90
221;nublado;5;1592,1;5;557,24;1;7;1;7;2;6;2;0;1;6;1;7;1;6;2;7;0;21;90
222;nublado;5;1592,1;5;557,24;2;7;1;6;2;6;2;0;2;7;1;6;1;6;2;7;0;21;90
223;nublado;5;1592,1;5;557,24;1;7;1;7;2;6;2;0;1;7;1;6;1;6;2;7;0;21;90
224;ceu_aberto;5;1592,1;5;557,23;22;7;3;7;2;6;2;0;22;7;1;7;1;6;2;7;0;19;90
225;ceu_aberto;5;1592,09;5;557,23;22;7;19;7;2;6;2;0;22;7;1;7;1;6;5;7;0;19;90
226;nublado;5;1592,09;5;557,24;1;8;1;7;2;6;2;0;1;7;1;7;1;6;2;8;0;21;90
227;parcialmente_nublado;5;1592,12;5;557,23;1;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;24;90
228;parcialmente_nublado;5;1592,09;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
229;nublado;5;1592,1;5;557,22;2;7;1;6;2;6;2;0;2;6;1;6;1;6;2;7;0;21;90
230;nublado;5;1592,1;5;557,24;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;21;90
231;ceu_aberto;5;1592,09;5;557,23;6;7;2;7;2;6;2;0;2;7;1;7;1;6;7;7;0;19;90
232;parcialmente_nublado;5;1592,1;5;557,23;2;7;1;6;2;5;2;0;2;7;1;6;1;5;2;7;0;24;90
233;ceu_aberto;5;1592,1;5;557,24;6;7;2;7;2;6;2;0;6;7;1;7;1;6;5;7;0;19;90
234;ceu_aberto;5;1592,1;5;557,24;4;7;4;7;2;6;2;0;4;7;1;7;1;6;5;7;0;19;90
235;nublado;5;1592,1;5;557,24;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;21;90
236;ceu_aberto;5;1592,09;5;557,23;4;9;2;7;2;6;2;0;4;7;1;7;1;6;2;9;0;19;90
237;ceu_aberto;5;1592,1;5;557,24;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
238;parcialmente_nublado;5;1592,11;5;557,23;2;7;1;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
239;ceu_aberto;5;1592,1;5;557,2299999999999;13;8;13;7;2;6;2;0;13;7;1;7;1;6;2;8;0;19;90
240;ceu_aberto;5;1592,11;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
241;parcialmente_nublado;5;1592,09;5;557,23;1;7;1;7;2;6;2;0;1;7;1;7;1;6;2;7;0;24;90
242;parcialmente_nublado;5;1592,11;5;557,24;6;7;2;7;2;6;2;0;6;7;1;7;1;6;2;7;0;24;90
243;ceu_aberto;5;1592,11;5;557,2399999999999;4;7;4;7;2;5;2;0;4;7;1;7;1;5;5;7;0;19;90
244;parcialmente_nublado;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
245;parcialmente_nublado;5;1592,1;5;557,24;2;7;1;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
246;ceu_aberto;5;1592,1;5;557,23;2;7;6;7;2;6;2;0;6;7;1;6;1;6;3;7;0;19;90
247;ceu_aberto;5;1592,1;5;557,24;3;9;2;7;2;5;2;0;3;7;1;7;1;5;2;9;0;19;90
248;ceu_aberto;5;1592,11;5;557,24;3;7;2;7;2;6;2;0;3;7;1;7;1;6;2;7;0;19;90
249;parcialmente_nublado;5;1592,1;5;557,23;2;9;1;6;2;6;2;0;2;7;1;6;1;6;2;9;0;24;90
250;parcialmente_nublado;5;1592,1;5;557,24;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
251;parcialmente_nublado;5;1592,1;5;557,24;1;9;1;7;2;6;2;0;1;7;1;6;1;6;2;9;0;24;90
252;ceu_aberto;5;1592,1;5;557,23;6;7;3;7;2;6;2;0;3;7;1;7;1;6;7;7;0;19;90
253;parcialmente_nublado;5;1592,1;5;557,24;4;7;1;6;2;6;2;0;1;6;1;6;1;6;5;7;0;24;90
254;ceu_aberto;5;1592,1;5;557,22;2;7;3;7;2;6;2;0;3;7;1;7;1;6;2;7;0;19;90
255;parcialmente_nublado;5;1592,09;5;557,24;1;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;24;90
256;parcialmente_nublado;5;1592,1;5;557,23;2;8;1;8;2;6;2;0;2;7;1;8;1;6;2;8;0;24;90
257;parcialmente_nublado;5;1592,1;5;557,24;1;8;1;6;2;6;2;0;1;7;1;6;1;6;2;8;0;24;90
258;parcialmente_nublado;5;1592,09;5;557,22;2;7;1;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
259;nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
260;nublado;5;1592,11;5;557,24;1;7;1;7;2;6;2;0;1;7;1;7;1;6;2;7;0;21;90
261;parcialmente_nublado;5;1592,11;5;557,23;1;7;2;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
262;ceu_aberto;5;1592,11;5;557,23;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;19;90
263;ceu_aberto;5;1592,1;5;557,22;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
264;parcialmente_nublado;5;1592,1;5;557,23;1;9;2;7;2;5;2;0;2;7;1;5;1;5;2;9;0;24;90
265;parcialmente_nublado;5;1592,08;5;557,2399999999999;2;7;3;7;2;6;2;0;3;7;1;6;1;6;2;7;0;24;90
266;ceu_aberto;5;1592,11;5;557,24;5;7;3;7;2;6;2;0;3;7;1;7;1;6;6;7;0;19;90
267;ceu_aberto;5;1592,09;5;557,23;2;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
268;parcialmente_nublado;5;1592,1;5;557,23;6;7;1;7;2;6;2;0;6;7;1;6;1;6;2;7;0;24;90
269;ceu_aberto;5;1592,1;5;557,23;17;7;4;7;2;6;2;0;17;7;1;7;1;6;2;7;0;19;90
270;ceu_aberto;5;1592,1;5;557,23;2;9;4;7;2;6;2;0;4;7;1;7;1;6;2;9;0;19;90
271;ceu_aberto;5;1592,1;5;557,24;6;9;4;7;2;6;2;0;4;7;1;7;1;6;7;9;0;19;90
272;ceu_aberto;5;1592,1;5;557,23;2;7;6;7;2;6;2;0;6;7;1;7;1;6;2;7;0;19;90
273;parcialmente_nublado;5;1592,1;5;557,23;1;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
274;parcialmente_nublado;5;1592,1;5;557,24;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
275;nublado;5;1592,11;5;557,24;1;8;1;7;2;6;2;0;1;6;1;7;1;6;2;8;0;21;90
276;ceu_aberto;5;1592,1;5;557,23;4;8;2;7;2;5;2;0;4;7;1;7;1;5;2;8;0;19;90
277;ceu_aberto;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
278;ceu_aberto;5;1592,09;5;557,24;6;9;22;7;2;6;2;0;22;7;1;7;1;6;7;9;0;19;90
279;ceu_aberto;5;1592,11;5;557,23;4;7;2;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
280;ceu_aberto;5;1592,1;5;557,24;1;7;3;7;2;6;2;0;3;7;1;7;1;6;2;7;0;19;90
281;ceu_aberto;5;1592,1;5;557,23;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
282;nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
283;ceu_aberto;5;1592,1;5;557,22;8;7;8;7;2;6;2;0;8;7;1;7;1;6;2;7;0;19;90
284;ceu_aberto;5;1592,11;5;557,24;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
285;ceu_aberto;5;1592,1;5;557,22;1;9;2;7;2;6;2;0;2;7;1;7;1;6;2;9;0;19;90
286;ceu_aberto;5;1592,1;5;557,23;2;7;22;7;2;6;2;0;22;7;1;7;1;6;3;7;0;19;90
287;nublado;5;1592,1;5;557,25;2;7;1;6;2;6;2;0;2;6;1;6;1;6;2;7;0;21;90
288;ceu_aberto;5;1592,1;5;557,24;4;7;2;7;2;6;2;0;2;7;1;7;1;6;5;7;0;19;90
289;nublado;5;1592,1;5;557,24;1;7;1;6;2;5;2;0;1;7;1;6;1;5;2;7;0;21;90
290;ceu_aberto;5;1592,12;5;557,23;8;9;22;7;2;6;2;2;22;7;1;7;1;6;2;11;0;19;90
291;ceu_aberto;5;1592,1;5;557,23;2;9;3;7;2;6;2;0;3;7;1;7;1;6;2;9;0;19;90
292;ceu_aberto;5;1592,09;5;557,24;22;7;3;7;2;6;2;0;22;7;1;7;1;6;5;7;0;19;90
293;parcialmente_nublado;5;1592,1;5;557,24;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
294;ceu_aberto;5;1592,09;5;557,23;1;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
295;ceu_aberto;5;1592,11;5;557,24;4;7;1;7;2;6;2;0;4;7;1;7;1;6;5;7;0;19;90
296;parcialmente_nublado;5;1592,1;5;557,24;1;7;1;8;2;6;2;0;1;7;1;7;1;6;2;7;0;24;90
297;parcialmente_nublado;5;1592,09;5;557,24;1;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
298;nublado;5;1592,1;5;557,24;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
299;nublado;5;1592,09;5;557,24;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
300;ceu_aberto;5;1592,09;5;557,25;22;7;6;7;2;6;2;0;22;7;1;7;1;6;7;7;0;19;90
301;ceu_aberto;5;1592,09;5;557,23;8;7;2;7;2;5;2;0;8;7;1;7;1;5;5;7;0;19;90
302;parcialmente_nublado;5;1592,09;5;557,23;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
303;parcialmente_nublado;5;1592,1;5;557,23;2;7;2;6;2;6;2;0;2;6;1;6;1;6;2;7;0;24;90
304;parcialmente_nublado;5;1592,11;5;557,24;1;9;2;7;2;6;2;0;2;7;1;6;1;6;2;9;0;24;90
305;parcialmente_nublado;5;1592,09;5;557,23;4;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
306;ceu_aberto;5;1592,11;5;557,23;22;7;3;7;2;6;2;0;22;7;1;7;1;6;9;7;0;19;90
307;parcialmente_nublado;5;1592,1;5;557,25;2;7;2;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
308;ceu_aberto;5;1592,11;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;3;7;0;19;90
309;parcialmente_nublado;5;1592,1;5;557,24;2;9;2;7;2;6;2;0;2;7;1;6;1;6;2;9;0;24;90
310;ceu_aberto;5;1592,09;5;557,23;4;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
311;nublado;5;1592,09;5;557,23;1;8;1;7;2;6;2;0;1;7;1;6;1;6;2;8;0;21;90
312;ceu_aberto;5;1592,1;5;557,24;6;7;2;7;2;6;2;0;2;7;1;7;1;6;7;7;0;19;90
313;ceu_aberto;5;1592,09;5;557,24;4;7;3;7;2;6;2;0;3;7;1;6;1;6;5;7;0;19;90
314;ceu_aberto;5;1592,1;5;557,24;2;9;2;7;2;6;2;0;2;7;1;7;1;6;2;9;0;19;90
315;parcialmente_nublado;5;1592,11;5;557,23;1;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
316;ceu_aberto;5;1592,1;5;557,24;2;9;2;7;2;6;2;2;2;7;1;7;1;6;2;11;0;19;90
317;parcialmente_nublado;5;1592,1;5;557,24;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
318;parcialmente_nublado;5;1592,1;5;557,24;1;8;1;7;2;6;2;0;1;7;1;6;1;6;2;8;0;24;90
319;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;7;2;5;2;0;1;7;1;6;1;5;2;7;0;24;90
320;nublado;5;1592,1;5;557,2199999999999;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;21;90
321;ceu_aberto;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
322;ceu_aberto;5;1592,09;5;557,23;4;7;6;7;2;6;2;0;6;7;1;7;1;6;2;7;0;19;90
323;ceu_aberto;5;1592,1;5;557,23;2;9;2;7;2;6;2;0;2;7;1;7;1;6;2;9;0;19;90
324;ceu_aberto;5;1592,1;5;557,24;4;8;4;7;2;5;2;0;4;7;1;7;1;5;2;8;0;19;90
325;parcialmente_nublado;5;1592,09;5;557,23;1;7;2;9;2;6;2;0;2;7;1;9;1;6;2;7;0;24;90
326;ceu_aberto;5;1592,1;5;557,23;2;7;6;7;2;6;2;0;6;7;1;7;1;6;2;7;0;19;90
327;parcialmente_nublado;5;1592,1;5;557,23;1;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
328;ceu_aberto;5;1592,1;5;557,23;2;9;2;7;2;6;2;0;2;7;1;7;1;6;2;9;0;19;90
329;ceu_aberto;5;1592,1;5;557,22;22;7;22;7;2;6;2;0;22;7;1;7;1;6;2;7;0;19;90
330;parcialmente_nublado;5;1592,11;5;557,24;2;9;2;7;2;6;2;0;2;7;1;6;1;6;2;9;0;24;90
331;parcialmente_nublado;5;1592,1;5;557,2299999999999;6;7;1;7;2;6;2;0;6;7;1;6;1;6;2;7;0;24;90
332;parcialmente_nublado;5;1592,09;5;557,24;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
333;ceu_aberto;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
334;ceu_aberto;5;1592,1;5;557,23;2;7;22;7;2;6;2;0;22;7;1;6;1;6;3;7;0;19;90
335;parcialmente_nublado;5;1592,09;5;557,24;4;7;1;7;2;6;2;0;4;7;1;7;1;6;2;7;0;24;90
336;ceu_aberto;5;1592,1;5;557,2399999999999;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;19;90
337;ceu_aberto;5;1592,1;5;557,24;4;9;2;7;2;6;2;0;4;7;1;7;1;6;2;9;0;19;90
338;ceu_aberto;5;1592,1;5;557,23;4;7;4;7;2;5;2;2;4;7;1;7;1;5;5;9;0;19;90
339;ceu_aberto;5;1592,09;5;557,23;4;7;2;7;2;5;2;2;4;7;1;6;1;5;2;9;0;19;90
340;ceu_aberto;5;1592,1;5;557,23;2;7;3;7;2;6;2;2;3;7;1;7;1;6;2;9;0;19;90
341;nublado;5;1592,1;5;557,24;1;7;1;7;2;5;2;0;1;7;1;7;1;5;2;7;0;21;90
342;parcialmente_nublado;5;1592,1;5;557,24;1;8;1;6;2;6;2;0;1;7;1;6;1;6;2;8;0;24;90
343;nublado;5;1592,1;5;557,24;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;21;90
344;ceu_aberto;5;1592,1;5;557,24;2;7;22;6;2;6;2;0;22;7;1;6;1;6;3;7;0;19;90
345;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;7;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
346;parcialmente_nublado;5;1592,1;5;557,24;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
347;parcialmente_nublado;5;1592,1;5;557,24;2;7;2;8;2;6;2;0;2;7;1;8;1;6;2;7;0;24;90
348;parcialmente_nublado;5;1592,11;5;557,23;2;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
349;parcialmente_nublado;5;1592,1;5;557,23;2;9;2;7;2;6;2;0;2;7;1;7;1;6;2;9;0;24;90
350;ceu_aberto;5;1592,1;5;557,2299999999999;8;7;4;7;2;6;2;0;8;7;1;6;1;6;2;7;0;19;90
351;ceu_aberto;5;1592,11;5;557,24;2;7;2;7;2;6;2;2;2;7;1;7;1;6;2;9;0;19;90
352;ceu_aberto;5;1592,1;5;557,23;3;7;2;7;2;6;2;2;3;7;1;6;1;6;2;9;0;19;90
353;parcialmente_nublado;5;1592,1;5;557,24;2;8;2;7;2;6;2;0;2;7;1;6;1;6;2;8;0;24;90
354;ceu_aberto;5;1592,1;5;557,23;22;7;22;7;2;6;2;0;22;7;1;7;1;6;2;7;0;19;90
355;nublado;5;1592,09;5;557,23;1;7;2;6;2;6;2;0;2;6;1;6;1;6;2;7;0;21;90
356;nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;21;90
357;parcialmente_nublado;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
358;ceu_aberto;5;1592,1;5;557,24;3;7;2;7;2;6;2;0;3;7;1;7;1;6;3;7;0;19;90
359;ceu_aberto;5;1592,08;5;557,23;2;9;3;7;2;6;2;0;3;7;1;7;1;6;2;9;0;19;90
360;parcialmente_nublado;5;1592,09;5;557,24;3;7;1;7;2;6;2;0;3;7;1;6;1;6;2;7;0;24;90
361;parcialmente_nublado;5;1592,1;5;557,24;8;7;1;7;2;6;2;0;1;7;1;6;1;6;9;7;0;24;90
362;parcialmente_nublado;5;1592,1;5;557,23;1;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
363;nublado;5;1592,11;5;557,23;1;9;1;6;2;6;2;0;1;6;1;6;1;6;2;9;0;21;90
364;ceu_aberto;5;1592,11;5;557,24;21;7;21;7;2;6;2;0;21;7;1;6;1;6;2;7;0;19;90
365;ceu_aberto;5;1592,09;5;557,23;8;7;4;7;2;6;2;0;8;7;1;7;1;6;2;7;0;19;90
366;ceu_aberto;5;1592,1;5;557,24;2;8;3;7;2;6;2;0;3;7;1;7;1;6;2;8;0;19;90
367;parcialmente_nublado;5;1592,1;5;557,24;2;8;2;7;2;6;2;0;2;7;1;7;1;6;2;8;0;24;90
368;parcialmente_nublado;5;1592,1;5;557,22;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
369;nublado;5;1592,1;5;557,24;1;7;1;6;2;6;2;0;1;6;1;5;1;6;2;7;0;21;90
370;ceu_aberto;5;1592,09;5;557,23;8;8;4;7;2;6;2;2;4;7;1;7;1;6;9;10;0;19;90
371;ceu_aberto;5;1592,1;5;557,23;2;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;19;90
372;parcialmente_nublado;5;1592,1;5;557,23;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
373;parcialmente_nublado;5;1592,11;5;557,24;4;7;2;6;2;6;2;0;2;7;1;6;1;6;5;7;0;24;90
374;nublado;5;1592,1;5;557,24;1;7;1;7;2;6;2;0;1;7;1;6;1;6;2;7;0;21;90
375;ceu_aberto;5;1592,11;5;557,24;11;7;11;7;2;6;2;0;11;7;1;6;1;6;9;7;0;19;90
376;ceu_aberto;5;1592,09;5;557,23;4;7;2;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
377;nublado;5;1592,1;5;557,24;1;8;1;7;2;6;2;0;1;6;1;7;1;6;2;8;0;21;90
378;ceu_aberto;5;1592,1;5;557,23;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
379;parcialmente_nublado;5;1592,1;5;557,23;3;9;2;7;2;6;2;0;3;7;1;7;1;6;2;9;0;24;90
380;parcialmente_nublado;5;1592,1;5;557,23;1;7;22;6;2;6;2;0;22;7;1;6;1;6;2;7;0;24;90
381;ceu_aberto;5;1592,09;5;557,23;6;7;6;7;2;6;2;0;6;7;1;7;1;6;3;7;0;19;90
382;parcialmente_nublado;5;1592,1;5;557,24;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;24;90
383;parcialmente_nublado;5;1592,1;5;557,24;1;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
384;ceu_aberto;5;1592,1;5;557,23;1;7;22;7;2;5;2;0;22;7;1;7;1;5;2;7;0;19;90
385;ceu_aberto;5;1592,1;5;557,24;8;7;2;7;2;6;2;0;6;7;1;7;1;6;9;7;0;19;90
386;ceu_aberto;5;1592,09;5;557,23;4;7;3;7;2;6;2;0;3;7;1;7;1;6;5;7;0;19;90
387;ceu_aberto;5;1592,1;5;557,23;2;8;2;7;2;6;2;0;2;7;1;7;1;6;2;8;0;19;90
388;nublado;5;1592,1;5;557,23;1;7;1;7;2;6;2;0;1;7;1;7;1;6;2;7;0;21;90
389;nublado;5;1592,11;5;557,23;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;21;90
390;ceu_aberto;5;1592,1;5;557,23;2;7;4;7;2;6;2;2;4;7;1;7;1;6;2;9;0;19;90
391;ceu_aberto;5;1592,11;5;557,24;6;9;19;7;2;6;2;0;19;7;1;7;1;6;2;9;0;19;90
392;ceu_aberto;5;1592,1;5;557,24;2;7;2;7;2;6;2;0;2;7;1;7;1;6;3;7;0;19;90
393;parcialmente_nublado;5;1592,1;5;557,2299999999999;2;7;6;7;2;6;2;0;6;7;1;6;1;6;2;7;0;24;90
394;ceu_aberto;5;1592,11;5;557,24;4;11;2;7;2;6;2;0;4;7;1;7;1;6;2;11;0;19;90
395;ceu_aberto;5;1592,09;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;3;7;0;19;90
396;ceu_aberto;5;1592,1;5;557,23;4;7;6;7;2;6;2;2;6;7;1;7;1;6;2;9;0;19;90
397;ceu_aberto;5;1592,1;5;557,24;22;9;4;7;2;6;2;0;22;7;1;7;1;6;2;9;0;19;90
398;ceu_aberto;5;1592,1;5;557,23;4;7;2;7;2;6;2;0;4;7;1;6;1;6;3;7;0;19;90
399;ceu_aberto;5;1592,12;5;557,24;24;7;2;7;2;6;2;0;24;7;1;7;1;6;23;7;0;19;90
400;ceu_aberto;5;1592,1;5;557,25;1;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;19;90
401;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
402;parcialmente_nublado;5;1592,1;5;557,24;4;7;2;7;2;6;2;0;4;7;1;6;1;6;3;7;0;24;90
403;nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
404;ceu_aberto;5;1592,1;5;557,23;6;9;10;7;2;6;2;0;10;7;1;7;1;6;2;9;0;19;90
405;parcialmente_nublado;5;1592,1;5;557,23;2;9;2;6;2;6;2;0;2;7;1;6;1;6;2;9;0;24;90
406;nublado;5;1592,11;5;557,23;1;7;1;8;2;6;2;0;1;6;1;8;1;6;2;7;0;21;90
407;ceu_aberto;5;1592,11;5;557,23;2;9;2;7;2;6;2;0;2;7;1;7;1;6;2;9;0;19;90
408;parcialmente_nublado;5;1592,09;5;557,24;22;7;1;7;2;6;2;0;22;7;1;6;1;6;2;7;0;24;90
409;nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;7;1;5;1;6;2;7;0;21;90
410;parcialmente_nublado;5;1592,09;5;557,24;2;7;2;7;2;5;2;0;2;7;1;6;1;5;2;7;0;24;90
411;ceu_aberto;5;1592,1;5;557,22;2;9;4;7;2;6;2;0;4;7;1;7;1;6;2;9;0;19;90
412;nublado;5;1592,09;5;557,24;1;7;1;7;2;6;2;0;1;6;1;7;1;6;2;7;0;21;90
413;ceu_aberto;5;1592,11;5;557,2299999999999;22;7;22;7;2;5;2;0;22;7;1;7;1;5;9;7;0;19;90
414;parcialmente_nublado;5;1592,11;5;557,23;3;7;1;6;2;6;2;0;3;7;1;6;1;6;2;7;0;24;90
415;ceu_aberto;5;1592,1;5;557,23;22;7;2;7;2;6;2;0;22;7;1;7;1;6;2;7;0;19;90
416;nublado;5;1592,11;5;557,25;4;7;1;6;2;6;2;0;1;7;1;6;1;6;5;7;0;21;90
417;parcialmente_nublado;5;1592,11;5;557,24;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
418;parcialmente_nublado;5;1592,09;5;557,23;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
419;parcialmente_nublado;5;1592,1;5;557,24;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
420;parcialmente_nublado;5;1592,11;5;557,24;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
421;parcialmente_nublado;5;1592,1;5;557,23;2;7;17;6;2;6;2;0;17;7;1;6;1;6;2;7;0;24;90
422;parcialmente_nublado;5;1592,1;5;557,24;1;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
423;ceu_aberto;5;1592,1;5;557,24;4;9;2;7;2;6;2;0;4;7;1;7;1;6;2;9;0;19;90
424;ceu_aberto;5;1592,11;5;557,24;3;8;2;7;2;5;2;0;3;7;1;7;1;5;2;8;0;19;90
425;ceu_aberto;5;1592,1;5;557,24;22;8;4;7;2;6;2;0;22;7;1;7;1;6;2;8;0;19;90
426;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;7;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
427;parcialmente_nublado;5;1592,11;5;557,22;2;7;1;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
428;parcialmente_nublado;5;1592,1;5;557,23;2;8;1;7;2;6;2;0;2;7;1;7;1;6;2;8;0;24;90
429;ceu_aberto;5;1592,1;5;557,24;2;9;2;7;2;5;2;2;2;7;1;7;1;5;2;11;0;19;90
430;ceu_aberto;5;1592,1;5;557,24;22;7;4;7;2;6;2;0;22;7;1;7;1;6;23;7;0;19;90
431;parcialmente_nublado;5;1592,11;5;557,24;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
432;parcialmente_nublado;5;1592,11;5;557,23;8;8;2;7;2;6;2;0;2;7;1;6;1;6;9;8;0;24;90
433;ceu_aberto;5;1592,1;5;557,25;6;7;4;7;2;6;2;0;6;7;1;7;1;6;2;7;0;19;90
434;nublado;5;1592,09;5;557,24;2;7;1;9;2;6;2;0;2;7;1;9;1;6;2;7;0;21;90
435;nublado;5;1592,11;5;557,23;1;7;1;7;2;6;2;0;1;6;1;7;1;6;2;7;0;21;90
436;parcialmente_nublado;5;1592,1;5;557,25;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
437;parcialmente_nublado;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
438;ceu_aberto;5;1592,1;5;557,24;6;7;4;7;2;5;2;0;6;7;1;6;1;5;2;7;0;19;90
439;ceu_aberto;5;1592,1;5;557,24;4;7;2;7;2;6;2;0;4;7;1;7;1;6;3;7;0;19;90
440;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
441;parcialmente_nublado;5;1592,09;5;557,23;1;7;1;7;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
442;parcialmente_nublado;5;1592,11;5;557,23;2;7;4;7;2;6;2;0;4;7;1;6;1;6;3;7;0;24;90
