id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
113;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0439;0,2618;0,4695;0,7077;0,9982;0,7123;0,7904;0,9676;0,6799;0,5114;0,2216;0,0399;0,0024;0,0002;0,0;0,0;0,0;0,0001
114;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0129;0,0946;0,2064;0,367;0,5431;0,7074;0,7705;0,5383;0,574;0,4317;0,3148;0,2118;0,0475;0,0039;0,0;0,0002;0,0018;0,0016;0,0016
115;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0447;0,2577;0,5348;0,7849;0,9626;0,9829;1,0;0,9107;0,7298;0,4608;0,2127;0,0416;0,0016;0,0003;0,0;0,0;0,0;0,0001
116;parcialmente_nublado;0,0011;0,0008;0,0012;0,0009;0,0008;0,0039;0,049;0,1716;0,3975;0,5298;0,8256;0,7053;0,8966;0,7555;0,5974;0,4122;0,2106;0,0511;0,0053;0,0008;0,0006;0,0004;0,0004;0,0004
117;parcialmente_nublado;0,0011;0,0009;0,0009;0,0012;0,0007;0,0048;0,0495;0,2211;0,362;0,6121;0,7164;0,7871;0,791;0,7235;0,6362;0,3784;0,2084;0,0646;0,0059;0,001;0,0005;0,0004;0,0004;0,0005
118;parcialmente_nublado;0,0011;0,0009;0,0011;0,0011;0,0007;0,004;0,0578;0,1564;0,3167;0,6175;0,7821;0,7268;1,0;0,9439;0,5511;0,3919;0,2171;0,0457;0,0053;0,0008;0,0005;0,0004;0,0004;0,0004
119;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0384;0,1907;0,4168;0,597;0,9208;1,0;1,0;1,0;0,5607;0,5056;0,2736;0,0454;0,0022;0,0002;0,0;0,0;0,0;0,0001
120;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0476;0,2442;0,4905;0,7333;0,7835;1,0;0,9012;0,8906;0,6556;0,5046;0,2451;0,0398;0,002;0,0003;0,0;0,0;0,0;0,0001
121;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0398;0,1528;0,5666;0,6875;0,8273;1,0;1,0;0,8296;0,4637;0,5345;0,234;0,0501;0,0021;0,0003;0,0;0,0;0,0;0,0001
122;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0109;0,0956;0,2445;0,4034;0,5256;0,6931;0,7177;0,73;0,6778;0,4727;0,2837;0,1801;0,0488;0,0038;0,0;0,0002;0,0018;0,0014;0,002
123;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0089;0,0934;0,2913;0,4132;0,5624;0,8657;0,6426;0,5937;0,6168;0,456;0,3309;0,1541;0,0541;0,0035;0,0;0,0002;0,0016;0,0017;0,0021
124;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0126;0,0755;0,2764;0,427;0,5534;0,7645;0,6939;0,6406;0,6545;0,5316;0,4227;0,1874;0,0595;0,0034;0,0;0,0002;0,0014;0,0019;0,0018
125;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0102;0,0699;0,2303;0,4117;0,4817;0,7127;0,8176;0,7064;0,6075;0,452;0,4023;0,158;0,0524;0,004;0,0;0,0002;0,0013;0,0017;0,0016
126;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0024;0,0499;0,2176;0,4897;0,7743;0,9408;1,0;0,9772;0,8808;0,7609;0,5762;0,2448;0,0323;0,002;0,0003;0,0;0,0;0,0;0,0001
127;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0116;0,0848;0,2536;0,3481;0,57;0,7072;0,5866;0,6886;0,7698;0,5365;0,3736;0,1883;0,0551;0,0033;0,0;0,0002;0,0018;0,0017;0,0018
128;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0129;0,0915;0,2606;0,406;0,4469;0,704;0,7398;0,65;0,6601;0,5405;0,3684;0,207;0,0617;0,004;0,0;0,0002;0,0015;0,0015;0,0021
129;parcialmente_nublado;0,0008;0,001;0,0009;0,0013;0,0009;0,0042;0,0518;0,2443;0,4235;0,664;0,7225;0,8316;0,787;0,7656;0,6843;0,476;0,2302;0,0486;0,0047;0,0009;0,0006;0,0004;0,0005;0,0004
130;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,044;0,1702;0,3255;0,7022;1,0;0,857;1,0;0,8775;0,7863;0,5163;0,1973;0,0409;0,0023;0,0003;0,0;0,0;0,0;0,0001
131;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,035;0,2257;0,5555;0,559;0,9051;0,8927;0,965;0,9702;0,7365;0,4676;0,238;0,0542;0,0021;0,0003;0,0;0,0;0,0;0,0001
132;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0039;0,0475;0,1513;0,4238;0,6407;0,6997;0,919;1,0;0,9481;0,7533;0,4922;0,2485;0,0478;0,0022;0,0003;0,0;0,0;0,0;0,0001
133;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0124;0,0884;0,2764;0,4642;0,5431;0,5404;0,5958;0,609;0,6982;0,5419;0,4347;0,1906;0,0512;0,0034;0,0;0,0002;0,0019;0,0017;0,0018
134;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0133;0,0696;0,2577;0,4588;0,4879;0,5242;0,7553;0,5996;0,4515;0,3543;0,2715;0,1982;0,0603;0,0036;0,0;0,0002;0,0014;0,0014;0,0017
135;parcialmente_nublado;0,0011;0,0009;0,0011;0,0013;0,0007;0,004;0,0536;0,1874;0,407;0,6018;0,7403;0,8916;0,921;0,6557;0,4763;0,2957;0,198;0,0543;0,0053;0,0008;0,0007;0,0003;0,0004;0,0003
136;parcialmente_nublado;0,001;0,0007;0,0009;0,0012;0,0008;0,0044;0,0589;0,1802;0,2764;0,7603;0,751;0,9564;0,9037;0,7235;0,5674;0,3929;0,1515;0,0497;0,0063;0,0008;0,0006;0,0004;0,0004;0,0005
137;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0118;0,0709;0,2608;0,3822;0,434;0,6542;0,6451;0,6158;0,5944;0,5726;0,3555;0,1729;0,0449;0,0045;0,0;0,0002;0,0017;0,0013;0,002
138;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0117;0,0746;0,2153;0,4283;0,5072;0,691;0,7729;0,7442;0,7313;0,5038;0,2983;0,1974;0,052;0,0039;0,0;0,0002;0,0014;0,0016;0,0019
139;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0021;0,0384;0,2133;0,4555;0,7146;0,9925;1,0;1,0;0,8119;0,6066;0,581;0,2661;0,0454;0,002;0,0003;0,0;0,0;0,0;0,0001
140;parcialmente_nublado;0,001;0,0011;0,0007;0,0013;0,001;0,0038;0,0507;0,1581;0,2881;0,6318;0,6286;0,7912;0,7834;0,8554;0,4927;0,3721;0,1896;0,0553;0,0051;0,0009;0,0006;0,0004;0,0003;0,0004
141;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0407;0,2024;0,5203;0,7771;0,9951;0,949;1,0;0,9459;0,8735;0,3754;0,2449;0,0514;0,0021;0,0003;0,0;0,0;0,0;0,0001
142;parcialmente_nublado;0,0011;0,001;0,001;0,0013;0,001;0,0034;0,0479;0,227;0,3659;0,5522;0,6753;0,8701;0,7308;0,8133;0,4804;0,3332;0,18;0,0415;0,0047;0,0008;0,0006;0,0003;0,0004;0,0004
143;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0442;0,2031;0,5386;0,7906;0,9043;0,8135;1,0;0,8914;0,7393;0,5043;0,1997;0,0459;0,0021;0,0003;0,0;0,0;0,0;0,0001
144;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0415;0,1948;0,4491;0,5222;0,7699;1,0;0,9983;0,8834;0,7937;0,5109;0,1959;0,046;0,0022;0,0003;0,0;0,0;0,0;0,0001
145;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0134;0,1069;0,3021;0,3843;0,5039;0,6195;0,6625;0,7406;0,5384;0,4702;0,3201;0,2058;0,0483;0,0047;0,0;0,0002;0,0015;0,0016;0,0017
146;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0425;0,1868;0,4631;0,8013;0,7538;0,8973;0,9087;0,85;0,8696;0,4893;0,1813;0,0444;0,0016;0,0003;0,0;0,0;0,0;0,0001
147;nublado;0,0005;0,0;0,0;0,0001;0,0;0,011;0,0702;0,1856;0,4156;0,4987;0,6392;0,7239;0,7051;0,5883;0,4679;0,3704;0,1704;0,0542;0,0043;0,0;0,0002;0,0017;0,0017;0,002
148;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0329;0,2102;0,4112;0,7318;0,8217;1,0;1,0;0,8445;0,8278;0,5237;0,2112;0,0484;0,002;0,0004;0,0;0,0;0,0;0,0001
149;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,0888;0,2766;0,4079;0,5446;0,588;0,7441;0,5346;0,6292;0,4449;0,2585;0,1726;0,0561;0,0033;0,0;0,0002;0,0016;0,0015;0,002
150;parcialmente_nublado;0,001;0,001;0,0012;0,0009;0,0009;0,004;0,0449;0,1726;0,3683;0,5128;0,713;0,9161;0,9011;0,7932;0,628;0,3742;0,1908;0,0619;0,0042;0,0008;0,0006;0,0004;0,0004;0,0004
