id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
382;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
383;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
384;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
385;ceu_aberto;110,00000000000001;5;1945,9;5;681,08;0,35
386;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
387;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,08;0,35
388;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
389;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
390;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
391;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
392;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
393;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
394;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
395;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
396;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
397;nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
398;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
399;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
400;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
401;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
402;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
403;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
404;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
405;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
406;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
407;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
408;nublado;110,00000000000001;5;1945,89;5;681,06;0,35
409;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
410;parcialmente_nublado;110,00000000000001;5;1945,8999999999999;5;681,06;0,35
411;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
412;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,08;0,35
413;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
414;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
415;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
416;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
417;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
418;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
419;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
420;ceu_aberto;110,00000000000001;5;1945,9;5;681,05;0,35
421;ceu_aberto;110,00000000000001;5;1945,91;5;681,08;0,35
422;ceu_aberto;110,00000000000001;5;1945,8999999999999;5;681,06;0,35
423;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
424;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
425;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
426;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
427;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
428;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
429;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
430;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
431;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
432;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
433;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
434;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
435;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,05;0,35
436;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
437;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
438;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
439;nublado;110,00000000000001;5;1945,91;5;681,06;0,35
440;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
441;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
442;ceu_aberto;110,00000000000001;5;1945,91;5;681,06;0,35
443;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
444;nublado;110,00000000000001;5;1945,89;5;681,06;0,35
445;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
446;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
447;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
448;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
449;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
450;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
451;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
452;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
453;ceu_aberto;110,00000000000001;5;1945,89;5;681,05;0,35
454;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
455;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
456;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
457;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
458;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
459;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
460;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
461;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
462;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
463;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
464;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
465;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
466;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
467;ceu_aberto;110,00000000000001;5;1945,89;5;681,06;0,35
468;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
469;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
470;ceu_aberto;110,00000000000001;5;1945,91;5;681,06;0,35
471;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
472;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
473;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
474;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
475;ceu_aberto;110,00000000000001;5;1945,91;5;681,05;0,35
476;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
477;ceu_aberto;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
478;nublado;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
479;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
480;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,05;0,35
481;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
482;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
483;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
484;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,08;0,35
485;ceu_aberto;110,00000000000001;5;1945,89;5;681,06;0,35
486;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
487;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
488;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
489;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
490;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
491;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,06;0,35
492;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,06;0,35
493;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
494;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
495;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
496;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
497;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
498;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
499;ceu_aberto;110,00000000000001;5;1945,89;5;681,06;0,35
500;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
