id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
112;parcialmente_nublado;0,0008;0,0008;0,0011;0,0012;0,0009;0,0042;0,0591;0,1871;0,3416;0,5792;0,6804;0,7208;0,7483;0,769;0,5508;0,3704;0,148;0,0474;0,004;0,0007;0,0007;0,0003;0,0004;0,0005
113;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,041;0,2341;0,4465;0,6985;0,9849;0,8469;0,9409;0,7938;0,6982;0,5421;0,2485;0,0437;0,0021;0,0003;0,0;0,0;0,0;0,0001
114;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0105;0,1046;0,1648;0,4457;0,4378;0,4446;0,6628;0,5323;0,7046;0,4547;0,3049;0,1629;0,0432;0,0046;0,0;0,0002;0,0017;0,0014;0,0016
115;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0426;0,2226;0,488;0,6769;0,9124;0,967;0,7978;0,8687;0,7168;0,453;0,2453;0,0501;0,0021;0,0003;0,0;0,0;0,0;0,0001
116;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,037;0,196;0,4344;0,6695;0,8799;0,984;0,866;0,9606;0,6901;0,5157;0,2296;0,0531;0,0019;0,0003;0,0;0,0;0,0;0,0001
117;parcialmente_nublado;0,001;0,001;0,0011;0,0011;0,0006;0,0038;0,0478;0,1647;0,3556;0,7209;0,6647;0,8656;0,9966;0,7111;0,7426;0,4129;0,2117;0,0434;0,0053;0,0006;0,0007;0,0004;0,0004;0,0004
118;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0441;0,2278;0,4613;0,7583;0,8856;0,9773;0,9571;0,8427;0,7234;0,5119;0,2541;0,0521;0,0023;0,0003;0,0;0,0;0,0;0,0001
119;parcialmente_nublado;0,0008;0,001;0,0009;0,0013;0,0007;0,0042;0,0535;0,1391;0,3971;0,6893;0,8966;0,7309;0,9624;0,7385;0,7038;0,4977;0,1953;0,0526;0,0046;0,0009;0,0005;0,0004;0,0004;0,0004
120;parcialmente_nublado;0,0009;0,001;0,0012;0,0008;0,001;0,0033;0,0582;0,1705;0,3783;0,589;0,7814;0,8938;0,9107;0,7484;0,4299;0,4236;0,2117;0,0506;0,0059;0,0009;0,0005;0,0004;0,0004;0,0004
121;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0439;0,2002;0,4538;0,7358;0,8516;0,946;0,9692;0,9358;0,6932;0,4812;0,2265;0,0488;0,0019;0,0003;0,0;0,0;0,0;0,0001
122;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0448;0,2318;0,4313;0,7255;0,8753;0,989;0,947;0,9306;0,7226;0,5863;0,2544;0,042;0,0017;0,0003;0,0;0,0;0,0;0,0001
123;parcialmente_nublado;0,001;0,0006;0,001;0,0008;0,001;0,0042;0,0512;0,1944;0,4115;0,6216;0,7514;0,8827;1,0;0,8817;0,5177;0,3206;0,1864;0,0621;0,0056;0,0008;0,0007;0,0004;0,0004;0,0004
124;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0118;0,0659;0,2498;0,4336;0,4869;0,5943;0,7955;0,5912;0,7488;0,5412;0,2906;0,2345;0,0358;0,0044;0,0;0,0002;0,0023;0,0018;0,0025
125;parcialmente_nublado;0,001;0,0008;0,0011;0,001;0,0007;0,0044;0,0466;0,1767;0,3544;0,5207;0,9438;1,0;0,941;0,6551;0,5509;0,2975;0,2275;0,053;0,0056;0,0009;0,0006;0,0004;0,0004;0,0005
126;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0497;0,2163;0,5002;0,7489;0,8957;0,9605;0,9258;0,8519;0,6865;0,5052;0,2112;0,0447;0,0021;0,0003;0,0;0,0;0,0;0,0001
127;nublado;0,0003;0,0;0,0;0,0001;0,0;0,0079;0,0778;0,2877;0,4321;0,5747;0,6543;0,8266;0,4775;0,5467;0,4571;0,4175;0,17;0,0535;0,0028;0,0;0,0002;0,0015;0,0017;0,0019
128;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0442;0,2352;0,4503;0,7786;0,9936;0,9136;0,8562;0,8618;0,8116;0,511;0,2402;0,0449;0,0021;0,0003;0,0;0,0;0,0;0,0001
129;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0438;0,2381;0,4717;0,7769;0,83;0,9934;0,9537;0,9789;0,5934;0,53;0,2644;0,0445;0,002;0,0003;0,0;0,0;0,0;0,0001
130;parcialmente_nublado;0,0012;0,0009;0,0009;0,0009;0,0008;0,0043;0,0557;0,1839;0,3875;0,6076;0,8948;0,7659;0,8555;0,6425;0,5063;0,3469;0,1829;0,0638;0,0052;0,0009;0,0006;0,0004;0,0004;0,0004
131;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,05;0,2335;0,464;0,6662;0,9048;1,0;0,9707;0,7715;0,7224;0,4874;0,2489;0,0492;0,0023;0,0003;0,0;0,0;0,0;0,0001
132;parcialmente_nublado;0,0009;0,0009;0,0011;0,001;0,0008;0,0045;0,0582;0,2079;0,4189;0,6723;0,767;0,7835;0,8483;0,8224;0,6358;0,4067;0,1625;0,0542;0,0055;0,0009;0,0006;0,0005;0,0003;0,0003
133;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0445;0,2157;0,4326;0,6713;0,8883;0,966;0,8514;0,8982;0,7498;0,5071;0,2196;0,0464;0,0019;0,0003;0,0;0,0;0,0;0,0001
134;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0119;0,0817;0,261;0,3455;0,6896;0,6253;0,5321;0,6758;0,5146;0,4024;0,3095;0,1955;0,0443;0,0042;0,0;0,0002;0,0019;0,0016;0,0022
135;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0437;0,2377;0,4235;0,6255;0,893;1,0;1,0;0,8983;0,7059;0,4693;0,2307;0,0442;0,0021;0,0003;0,0;0,0;0,0;0,0001
136;parcialmente_nublado;0,0011;0,001;0,0011;0,0012;0,0008;0,0044;0,0482;0,2157;0,4431;0,6047;0,6389;0,6878;0,7807;0,7982;0,7097;0,407;0,1851;0,0427;0,0051;0,0007;0,0006;0,0004;0,0004;0,0004
137;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0395;0,2177;0,4469;0,7041;0,883;1,0;0,915;0,9118;0,8123;0,5059;0,2258;0,0465;0,0019;0,0003;0,0;0,0;0,0;0,0001
138;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0131;0,088;0,2951;0,2616;0,4583;0,696;0,4357;0,7763;0,3594;0,32;0,2536;0,1503;0,0668;0,0038;0,0;0,0002;0,0014;0,0019;0,0023
139;parcialmente_nublado;0,0008;0,0011;0,0012;0,0011;0,0009;0,0042;0,0563;0,2055;0,3531;0,6147;0,8267;1,0;0,7404;0,7265;0,4633;0,4367;0,1842;0,0622;0,0054;0,0009;0,0007;0,0004;0,0005;0,0004
140;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0132;0,0776;0,2418;0,4579;0,5322;0,6437;0,7127;0,507;0,6611;0,4412;0,3766;0,2408;0,0649;0,0044;0,0;0,0002;0,0019;0,0019;0,002
141;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0455;0,2193;0,4672;0,7624;0,8379;0,9466;0,9945;0,9184;0,7957;0,5243;0,2532;0,0424;0,002;0,0003;0,0;0,0;0,0;0,0001
142;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0444;0,2275;0,486;0,6494;0,8928;1,0;0,9831;0,942;0,7367;0,4876;0,2652;0,0441;0,0021;0,0003;0,0;0,0;0,0;0,0001
143;parcialmente_nublado;0,001;0,0008;0,0011;0,001;0,0008;0,0047;0,0475;0,1688;0,4577;0,702;0,8876;0,8791;1,0;0,6894;0,4478;0,3397;0,2027;0,0567;0,0049;0,0008;0,0007;0,0004;0,0005;0,0004
144;nublado;0,0003;0,0;0,0;0,0001;0,0;0,0117;0,0734;0,2872;0,3199;0,4157;0,7704;0,8623;0,5323;0,6505;0,4706;0,2189;0,1509;0,0626;0,0038;0,0;0,0002;0,0014;0,0017;0,002
145;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0473;0,1807;0,4672;0,5815;0,9424;1,0;1,0;0,9651;0,7543;0,5347;0,2097;0,0461;0,0021;0,0003;0,0;0,0;0,0;0,0001
146;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0452;0,2163;0,482;0,7297;0,794;0,8609;0,9656;0,9055;0,6794;0,5303;0,265;0,0441;0,0016;0,0003;0,0;0,0;0,0;0,0001
147;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0116;0,0842;0,2772;0,3255;0,4932;0,7641;0,6628;0,7845;0,6272;0,5743;0,398;0,1454;0,0544;0,0028;0,0;0,0002;0,0016;0,0014;0,0011
148;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0456;0,1918;0,422;0,7097;0,8631;1,0;1,0;0,8747;0,7979;0,5299;0,2485;0,0492;0,0019;0,0002;0,0;0,0;0,0;0,0001
149;parcialmente_nublado;0,0011;0,0009;0,0011;0,0011;0,0008;0,0041;0,052;0,2031;0,3745;0,5802;0,7345;0,8201;0,8886;0,6954;0,4056;0,4333;0,2014;0,0497;0,0043;0,0009;0,0006;0,0003;0,0004;0,0004
150;parcialmente_nublado;0,001;0,0012;0,0012;0,0011;0,0008;0,0047;0,0482;0,1412;0,4032;0,5773;0,9668;1,0;0,7322;0,8569;0,436;0,3505;0,2155;0,0653;0,0054;0,0008;0,0007;0,0005;0,0004;0,0004
151;parcialmente_nublado;0,0011;0,001;0,001;0,001;0,0009;0,0043;0,0671;0,1784;0,4054;0,5646;0,685;0,5761;0,8154;0,8347;0,5488;0,4127;0,1814;0,0525;0,0054;0,0007;0,0006;0,0003;0,0004;0,0004
152;parcialmente_nublado;0,0009;0,001;0,0011;0,0012;0,0006;0,0044;0,0478;0,1821;0,3666;0,6555;0,6686;0,9769;0,6984;0,7574;0,6032;0,4431;0,2592;0,0484;0,0047;0,0007;0,0006;0,0003;0,0003;0,0004
153;parcialmente_nublado;0,0008;0,0008;0,0013;0,0014;0,0008;0,0034;0,0442;0,1837;0,314;0,4556;0,6282;0,5791;0,8361;0,7438;0,5079;0,3869;0,1601;0,0453;0,0052;0,0008;0,0004;0,0004;0,0004;0,0005
154;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0475;0,1945;0,4329;0,637;0,8491;0,8914;1,0;0,9761;0,6777;0,5005;0,2379;0,0392;0,0023;0,0003;0,0;0,0;0,0;0,0001
155;parcialmente_nublado;0,0007;0,0009;0,0009;0,0009;0,0007;0,0045;0,053;0,1961;0,4705;0,4629;0,9133;0,7416;1,0;0,715;0,5875;0,3841;0,1917;0,0474;0,0061;0,0008;0,0007;0,0004;0,0005;0,0004
156;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0475;0,2098;0,4754;0,7072;0,9507;0,9691;1,0;0,8331;0,7394;0,458;0,2381;0,05;0,0021;0,0003;0,0;0,0;0,0;0,0001
157;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0126;0,0821;0,3329;0,4545;0,6857;0,5713;0,5416;0,6562;0,6634;0,5131;0,4302;0,1742;0,0543;0,0041;0,0;0,0002;0,0017;0,0014;0,0014
158;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0443;0,2036;0,493;0,6711;0,7654;1,0;1,0;0,8571;0,6602;0,522;0,2388;0,0444;0,0021;0,0003;0,0;0,0;0,0;0,0001
159;parcialmente_nublado;0,0011;0,0009;0,0012;0,001;0,0007;0,0036;0,0563;0,1954;0,3941;0,7027;0,7166;0,8418;0,8336;0,7634;0,6372;0,3431;0,153;0,049;0,0051;0,0008;0,0007;0,0004;0,0004;0,0004
160;parcialmente_nublado;0,001;0,0009;0,001;0,001;0,0008;0,0039;0,0426;0,1952;0,4426;0,5738;0,8159;0,7649;1,0;0,7618;0,5468;0,4106;0,1458;0,0516;0,0063;0,0007;0,0006;0,0004;0,0003;0,0004
161;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,042;0,2072;0,4193;0,7053;0,9924;0,9088;0,9433;0,8223;0,7742;0,5235;0,2498;0,0433;0,0022;0,0003;0,0;0,0;0,0;0,0001
162;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0108;0,0901;0,2719;0,4396;0,4881;0,6814;0,6898;0,6647;0,6339;0,5328;0,412;0,1857;0,0418;0,0037;0,0;0,0002;0,0019;0,002;0,0019
163;parcialmente_nublado;0,0011;0,0008;0,0012;0,0011;0,0009;0,004;0,0494;0,1305;0,3024;0,6208;0,7544;0,9248;0,9524;0,8091;0,5329;0,5017;0,1836;0,0527;0,0054;0,0009;0,0005;0,0003;0,0004;0,0004
164;parcialmente_nublado;0,0008;0,0009;0,0012;0,0013;0,0008;0,0039;0,0523;0,1814;0,4124;0,5599;0,8701;0,7264;1,0;0,8791;0,4903;0,4316;0,1819;0,0431;0,0056;0,0008;0,0008;0,0004;0,0005;0,0004
165;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0178;0,0974;0,2332;0,3768;0,4765;0,6093;0,6677;0,7185;0,5013;0,4022;0,3157;0,1867;0,0461;0,0042;0,0;0,0002;0,0016;0,002;0,0019
166;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0103;0,0915;0,2766;0,4377;0,6873;0,4497;0,6861;0,7235;0,5113;0,5155;0,3279;0,1564;0,0457;0,0047;0,0;0,0002;0,002;0,0022;0,0017
167;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0476;0,1768;0,4774;0,6474;0,9733;1,0;0,7949;0,9126;0,7518;0,5118;0,2328;0,042;0,0023;0,0003;0,0;0,0;0,0;0,0001
168;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0446;0,2053;0,4498;0,6794;0,9734;0,8839;1,0;0,8534;0,7465;0,4744;0,2641;0,0469;0,0021;0,0003;0,0;0,0;0,0;0,0001
169;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,045;0,2069;0,4284;0,6541;0,9432;1,0;1,0;0,9047;0,7139;0,5163;0,2488;0,0442;0,002;0,0003;0,0;0,0;0,0;0,0001
170;parcialmente_nublado;0,0012;0,0009;0,0012;0,0011;0,0008;0,0043;0,0489;0,1698;0,4074;0,576;0,7423;0,9485;0,8989;0,8186;0,5265;0,423;0,1633;0,0528;0,0065;0,0006;0,0006;0,0004;0,0004;0,0003
171;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0478;0,181;0,4659;0,7419;0,8905;1,0;0,8314;0,8947;0,7274;0,5038;0,2548;0,0454;0,0019;0,0003;0,0;0,0;0,0;0,0001
172;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,041;0,1998;0,4384;0,6333;0,8986;0,884;0,9263;0,8005;0,683;0,5341;0,2113;0,0553;0,0022;0,0003;0,0;0,0;0,0;0,0001
173;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0491;0,233;0,4988;0,7783;0,8974;0,9389;0,8919;0,9163;0,7714;0,5346;0,2384;0,0465;0,0021;0,0003;0,0;0,0;0,0;0,0001
174;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,048;0,1849;0,4249;0,6822;0,875;0,9824;0,9915;0,8796;0,7215;0,5069;0,2485;0,0427;0,002;0,0003;0,0;0,0;0,0;0,0001
175;parcialmente_nublado;0,0012;0,001;0,0011;0,0011;0,0009;0,0052;0,0625;0,2125;0,3036;0,599;0,8909;0,8037;0,7803;0,8176;0,7047;0,481;0,1982;0,0413;0,0059;0,0008;0,0006;0,0004;0,0004;0,0004
176;parcialmente_nublado;0,0009;0,0009;0,001;0,001;0,0007;0,0046;0,0544;0,129;0,4376;0,5435;0,7968;0,7786;0,8739;0,9338;0,5089;0,392;0,1873;0,0475;0,0056;0,001;0,0007;0,0003;0,0003;0,0004
177;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0471;0,1946;0,5332;0,7419;0,9047;1,0;0,9681;0,8617;0,6899;0,5561;0,2539;0,0444;0,0021;0,0003;0,0;0,0;0,0;0,0001
178;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0466;0,2001;0,4281;0,7142;0,8464;0,9674;1,0;0,8678;0,7682;0,4797;0,23;0,0444;0,002;0,0003;0,0;0,0;0,0;0,0001
179;parcialmente_nublado;0,0008;0,0008;0,001;0,0012;0,0009;0,0039;0,0473;0,2087;0,425;0,5292;0,8047;1,0;0,8131;0,5826;0,6419;0,4307;0,205;0,0528;0,0069;0,0007;0,0007;0,0004;0,0004;0,0004
180;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0132;0,0796;0,2785;0,3422;0,6067;0,5639;0,6107;0,6435;0,5618;0,3975;0,2651;0,1937;0,047;0,0043;0,0;0,0002;0,0012;0,0015;0,002
181;parcialmente_nublado;0,0012;0,001;0,0012;0,001;0,0008;0,0041;0,0584;0,1686;0,4601;0,6013;0,88;0,9257;0,8993;0,5393;0,6366;0,4477;0,1995;0,0642;0,0058;0,0009;0,0006;0,0004;0,0003;0,0005
182;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0388;0,2034;0,4194;0,6608;0,9096;0,9213;0,9453;0,8562;0,7113;0,515;0,2238;0,0491;0,0021;0,0003;0,0;0,0;0,0;0,0001
183;parcialmente_nublado;0,0011;0,0008;0,0011;0,0011;0,0008;0,0043;0,0457;0,1769;0,3983;0,6085;0,7982;0,8137;0,6672;0,7846;0,6098;0,5504;0,234;0,0466;0,0054;0,0008;0,0005;0,0003;0,0004;0,0004
184;parcialmente_nublado;0,001;0,0008;0,0009;0,001;0,0008;0,0041;0,0447;0,1785;0,3932;0,6413;0,5813;0,7446;1,0;0,6827;0,6042;0,5185;0,1847;0,0449;0,0055;0,0008;0,0005;0,0004;0,0003;0,0004
185;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0425;0,2113;0,4821;0,8032;0,916;0,9831;1,0;0,9914;0,7324;0,5201;0,2101;0,05;0,002;0,0003;0,0;0,0;0,0;0,0001
186;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0452;0,2377;0,4823;0,7214;0,8824;0,9796;0,9598;0,7735;0,6365;0,5312;0,2381;0,0424;0,0019;0,0003;0,0;0,0;0,0;0,0001
187;parcialmente_nublado;0,001;0,0009;0,0014;0,001;0,0008;0,0041;0,0664;0,1859;0,4055;0,5101;0,8115;0,66;0,9821;0,7862;0,55;0,3539;0,1967;0,0339;0,0048;0,0008;0,0005;0,0004;0,0003;0,0004
188;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0409;0,2082;0,4271;0,6826;0,8734;1,0;1,0;0,8814;0,72;0,4595;0,2592;0,0452;0,0022;0,0003;0,0;0,0;0,0;0,0001
189;parcialmente_nublado;0,0012;0,0007;0,0009;0,0013;0,0008;0,0051;0,0613;0,1809;0,4303;0,6962;0,8483;0,8343;1,0;0,8179;0,6235;0,3944;0,2352;0,0379;0,0055;0,0007;0,0006;0,0005;0,0004;0,0003
190;parcialmente_nublado;0,0009;0,0009;0,001;0,001;0,0008;0,0048;0,0504;0,1904;0,4256;0,6436;0,8544;0,8042;0,9722;0,7569;0,6435;0,3895;0,2064;0,0525;0,0058;0,0008;0,0005;0,0005;0,0004;0,0004
191;parcialmente_nublado;0,0009;0,0011;0,001;0,0011;0,0009;0,0043;0,0573;0,1797;0,4411;0,6002;0,8636;0,9046;0,809;0,781;0,7051;0,3829;0,1866;0,0567;0,0057;0,0008;0,0006;0,0005;0,0004;0,0004
192;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0085;0,0752;0,2074;0,4615;0,4876;0,5564;0,5527;0,6636;0,5823;0,6036;0,3454;0,1979;0,0655;0,0036;0,0;0,0002;0,0016;0,0011;0,0023
193;parcialmente_nublado;0,0007;0,0008;0,0009;0,001;0,0008;0,0042;0,0504;0,2173;0,3349;0,695;0,7688;0,897;0,9802;0,7585;0,5775;0,3798;0,1449;0,0559;0,004;0,0008;0,0006;0,0004;0,0004;0,0003
194;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0469;0,2003;0,4315;0,6519;0,937;0,7996;0,9128;0,8023;0,7689;0,5087;0,2316;0,0434;0,002;0,0003;0,0;0,0;0,0;0,0001
195;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0475;0,2006;0,415;0,7517;0,898;0,825;0,8613;0,9107;0,8344;0,454;0,2125;0,0423;0,0019;0,0003;0,0;0,0;0,0;0,0001
196;parcialmente_nublado;0,0011;0,0009;0,001;0,0013;0,0008;0,0045;0,0342;0,1998;0,3834;0,5903;0,7972;0,8124;0,8572;0,6268;0,6736;0,3603;0,1857;0,0498;0,0056;0,0009;0,0007;0,0004;0,0003;0,0004
197;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,045;0,2131;0,4256;0,6311;0,8033;0,9339;0,9952;0,9942;0,7131;0,4737;0,2228;0,049;0,0017;0,0003;0,0;0,0;0,0;0,0001
198;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0118;0,103;0,2664;0,4249;0,4633;0,6094;0,5036;0,6803;0,6763;0,5239;0,2802;0,1741;0,0695;0,0037;0,0;0,0002;0,0018;0,0012;0,0015
199;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0105;0,0641;0,2384;0,3849;0,5961;0,5749;0,5637;0,6007;0,5791;0,4239;0,2834;0,2056;0,0455;0,0045;0,0;0,0003;0,0016;0,0018;0,0022
200;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0357;0,2135;0,4748;0,6612;0,7549;0,8466;0,9553;0,8987;0,8042;0,5429;0,2739;0,046;0,002;0,0003;0,0;0,0;0,0;0,0001
201;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0452;0,2038;0,4694;0,7368;0,8175;1,0;1,0;0,9152;0,7616;0,4552;0,244;0,0464;0,0023;0,0003;0,0;0,0;0,0;0,0001
202;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0078;0,0867;0,2637;0,3984;0,4411;0,8956;0,7566;0,5099;0,6223;0,4315;0,4288;0,2149;0,0656;0,0038;0,0;0,0002;0,0023;0,0014;0,0023
203;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0438;0,2138;0,4066;0,6563;0,9892;1,0;0,8822;0,8485;0,7009;0,5013;0,2607;0,042;0,0023;0,0003;0,0;0,0;0,0;0,0001
204;parcialmente_nublado;0,001;0,001;0,001;0,0011;0,0009;0,005;0,0477;0,1945;0,4431;0,6415;0,7769;1,0;0,789;0,8046;0,6723;0,4953;0,1953;0,042;0,0049;0,0008;0,0005;0,0004;0,0004;0,0004
205;parcialmente_nublado;0,0011;0,001;0,001;0,001;0,0008;0,0043;0,0459;0,186;0,3568;0,5154;0,6328;0,8444;0,9044;0,8228;0,5799;0,37;0,2176;0,0518;0,0056;0,0008;0,0006;0,0004;0,0005;0,0004
206;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0411;0,2036;0,461;0,8113;0,8405;0,8907;0,946;0,9475;0,769;0,4873;0,2086;0,0402;0,0021;0,0003;0,0;0,0;0,0;0,0001
207;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0441;0,2233;0,4169;0,6668;0,8548;1,0;1,0;0,8435;0,7165;0,5011;0,2234;0,048;0,0021;0,0003;0,0;0,0;0,0;0,0001
208;parcialmente_nublado;0,0011;0,001;0,0011;0,0009;0,0009;0,0041;0,0504;0,1987;0,4075;0,5958;0,7275;1,0;0,9252;0,635;0,5292;0,4342;0,1993;0,0489;0,0056;0,0007;0,0006;0,0005;0,0003;0,0003
209;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0455;0,2098;0,4491;0,6778;0,8825;1,0;0,878;0,8292;0,7176;0,5015;0,2175;0,0426;0,002;0,0003;0,0;0,0;0,0;0,0001
210;parcialmente_nublado;0,0011;0,001;0,0013;0,0011;0,0007;0,0046;0,0598;0,1741;0,4168;0,6227;0,5634;0,929;0,8768;0,6032;0,4667;0,3319;0,1761;0,0506;0,0047;0,0007;0,0006;0,0003;0,0005;0,0004
211;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0405;0,2227;0,4234;0,7775;0,8161;1,0;0,9267;0,9061;0,721;0,3742;0,2606;0,0506;0,0019;0,0003;0,0;0,0;0,0;0,0001
212;parcialmente_nublado;0,001;0,001;0,0011;0,0009;0,0008;0,0039;0,0443;0,1803;0,3857;0,5882;0,7232;0,8256;0,8559;0,6541;0,5491;0,3884;0,1808;0,046;0,0068;0,0008;0,0005;0,0004;0,0005;0,0004
213;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0492;0,2089;0,4774;0,6862;0,816;0,9804;1,0;0,8126;0,6091;0,5087;0,2356;0,0457;0,0022;0,0003;0,0;0,0;0,0;0,0001
214;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0129;0,0798;0,2278;0,555;0,5421;0,4687;0,6221;0,8663;0,6198;0,49;0,3836;0,1698;0,0423;0,0047;0,0;0,0002;0,0017;0,0014;0,0017
215;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,04;0,1867;0,4263;0,7296;0,7908;1,0;0,8916;0,8801;0,6865;0,5172;0,2106;0,0471;0,002;0,0003;0,0;0,0;0,0;0,0001
216;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0444;0,197;0,4536;0,7995;0,8708;1,0;1,0;0,8682;0,7162;0,4743;0,2315;0,0446;0,002;0,0003;0,0;0,0;0,0;0,0001
217;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0122;0,1093;0,2811;0,4368;0,4397;0,7663;0,9732;0,6993;0,7868;0,5795;0,3791;0,195;0,0559;0,0051;0,0;0,0002;0,0018;0,0019;0,002
218;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0426;0,2298;0,427;0,6323;0,8899;0,9496;0,9941;0,9244;0,6955;0,5321;0,2284;0,0466;0,0019;0,0003;0,0;0,0;0,0;0,0001
219;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,043;0,2112;0,4498;0,6642;0,8454;1,0;0,9457;0,9435;0,8695;0,5773;0,2029;0,0477;0,002;0,0003;0,0;0,0;0,0;0,0001
220;parcialmente_nublado;0,0011;0,001;0,001;0,0012;0,0008;0,0049;0,0482;0,1998;0,3837;0,4432;0,8623;0,7906;0,8312;0,7195;0,5359;0,3384;0,2096;0,0533;0,0055;0,0007;0,0006;0,0005;0,0003;0,0004
221;nublado;0,0004;0,0;0,0;0,0001;0,0;0,009;0,0856;0,2918;0,4048;0,457;0,6324;0,6081;0,6061;0,4784;0,5389;0,402;0,1041;0,0465;0,0035;0,0;0,0002;0,0012;0,002;0,0015
222;parcialmente_nublado;0,001;0,0009;0,0011;0,0012;0,0008;0,0048;0,0625;0,2221;0,3723;0,4483;0,6868;0,8701;0,9597;0,8063;0,6061;0,3962;0,1991;0,0572;0,0049;0,001;0,0007;0,0004;0,0004;0,0004
223;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0469;0,245;0,4798;0,7418;0,9041;0,9546;0,9717;0,9603;0,8044;0,5171;0,2248;0,0448;0,0022;0,0003;0,0;0,0;0,0;0,0001
